Sentence #	Word	POS	Tag	
	none	N	O
	0	0	O
Sentence: 955	only	A	O
	problem	N	O
	is	V	O
	i'm	L	O
	hungry.	A	B-ADR
	seroquel	^	O
	nation	N	O
	hunger	N	B-ADR
	:(	E	O
	0	0	O
Sentence: 956	i	O	O
	wonder	V	O
	what	O	O
	gps	N	O
	would	V	O
	do	V	O
	if	P	O
	they	O	O
	had	V	O
	patients	N	O
	request	N	O
	1x25mg	$	O
	seroquel	^	O
	(one	$	O
	off,	R	O
	harmless)	A	O
	just	R	O
	to	P	O
	see	V	O
	what	O	O
	itÆs	L	O
	like	P	O
	for	P	O
	vets	N	O
	on	P	O
	meds.	N	O
	0	0	O
Sentence: 957	rt	~	O
	@URL:	N	O
	australian	A	O
	soldiers	N	O
	say	V	O
	""we're	V	O
	drooling	V	O
	blobs""	N	O
	after	P	O
	#seroquel	^	O
	rxs	^	O
	for	P	O
	#ptsd	#	O
	jump	V	O
	570%	$	O
	btwn	P	O
	2008-2012	$	O
	|	G	O
	@URL	@	O
	htà	!	O
	0	0	O
Sentence: 958	@URL	@	O
	i'm	L	O
	here	R	O
	been	V	O
	in	P	O
	a	D	O
	seroquel	^	O
	coma	N	B-ADR
	lol	!	O
	0	0	O
Sentence: 959	oh	!	O
	i	O	O
	get	V	O
	it	O	O
	ambien	^	O
	seroquel	^	O
	now	R	O
	i'm	L	O
	floatin	V	B-ADR
	0	0	O
Sentence: 960	found	V	O
	out	T	O
	that	P	O
	it	O	O
	could	V	O
	be	V	O
	two	$	O
	months	N	O
	before	P	O
	i	O	O
	sleep	V	B-ADR
	well	R	O
	again	R	O
	now	R	O
	that	P	O
	i'm	L	O
	off	P	O
	seroquel.	^	O
	srsly,	R	O
	fuck	V	O
	the	D	O
	psychiatrist	N	O
	that	P	O
	put	V	O
	me	O	O
	on	P	O
	it.	O	O
	0	0	O
Sentence: 961	seroquel	^	O
	is	V	O
	causing	V	O
	more	A	O
	gaps	N	B-ADR
	in	P	I-ADR
	memory,	N	I-ADR
	i	O	O
	don't	V	O
	remember	V	O
	going	V	O
	to	P	O
	therapy	N	O
	and	&	O
	as	R	O
	usual	A	O
	no	D	O
	one	N	O
	has	V	O
	stepped	V	O
	up	T	O
	to	P	O
	claim	V	O
	thos	D	O
	memories	N	O
	&gt;&gt;	V	O
	0	0	O
Sentence: 962	@URL	@	O
	no	!	O
	more	A	O
	ssriÆs	N	O
	for	P	O
	me.	O	O
	they	O	O
	kept	V	O
	giving	V	O
	me	O	O
	manic	A	B-ADR
	reactions,	N	I-ADR
	usually	R	O
	angry.	A	B-ADR
	the	D	O
	seroquel	^	O
	has	V	O
	me	O	O
	feeling	V	O
	too	R	O
	tired.	A	O
	itÆs	L	O
	brutal	A	O
	0	0	O
Sentence: 963	@URL	@	O
	getting	V	O
	off	T	O
	seroquel	^	O
	(sero-kill)	N	O
	can	V	O
	cause	V	O
	convulsions,	N	B-ADR
	fever,	N	O
	toxic	A	B-ADR
	reactions,	N	I-ADR
	psychotic	A	O
	reactions.	N	O
	and	&	O
	other	A	O
	shit	N	O
	0	0	O
Sentence: 964	seroquel	^	O
	census:	N	O
	""did	V	O
	we	O	O
	kiss?""	V	O
	(notes	N	O
	i	O	O
	scribble	V	O
	next	R	O
	to	P	O
	my	D	O
	bed	N	O
	at	P	O
	5am,	$	O
	loopy	A	B-ADR
	on	P	O
	anti-psychotics)	N	B-ADR
	0	0	O
Sentence: 965	@URL	@	O
	was	V	O
	on	P	O
	seroquel	^	O
	for	P	O
	years	N	O
	in	P	O
	my	D	O
	teens	N	O
	&	&	O
	stopped	V	O
	taking	V	O
	it.	O	O
	a	D	O
	'quack'	N	O
	doc	N	O
	put	V	O
	me	O	O
	back	R	O
	on	P	O
	it	O	O
	&	&	O
	i	O	O
	gained	V	B-ADR
	50	$	I-ADR
	in	P	O
	3	$	O
	months.	N	O
	0	0	O
Sentence: 966	seroquel	^	O
	left	V	O
	me	O	O
	with	P	O
	sleep	N	B-ADR
	paralysis.	N	I-ADR
	abilify	N	O
	left	V	O
	me	O	O
	with	P	O
	occasional	A	O
	muscle	N	B-ADR
	spasms.	N	I-ADR
	i've	L	O
	been	V	O
	off	P	O
	of	P	O
	both	O	O
	for	P	O
	nearly	R	O
	a	D	O
	decade.	N	O
	0	0	O
Sentence: 967	@URL	@	O
	ohhh...lmao	!	O
	that's	L	O
	just	R	O
	great.	A	O
	maybe	R	O
	it	O	O
	was	V	O
	probably	R	O
	seroquel.	V	O
	that	D	O
	stuff	N	O
	knocks	V	B-ADR
	you	O	I-ADR
	outttttttt	P	I-ADR
	haha	!	O
	0	0	O
Sentence: 968	@URL	@	O
	yeh	!	O
	you're	L	O
	right	R	O
	about	P	O
	that!	D	O
	seroquel	^	O
	is	V	O
	the	D	O
	absolute	A	O
	worst	A	O
	out	P	O
	there.	R	O
	0	0	O
Sentence: 969	@URL	@	O
	omg	!	O
	seroquel.	^	O
	that	O	O
	made	V	O
	me	O	O
	crazy	A	B-ADR
	town.	N	I-ADR
	i	O	O
	hope	V	O
	it's	L	O
	a	D	O
	low	A	O
	dose.	N	O
	so	P	O
	it's	L	O
	almost	R	O
	midnight.	N	O
	last	A	O
	gulp	N	O
	now,	R	O
	and	&	O
	sober	A	O
	tomorrow.	N	O
	0	0	O
Sentence: 970	rt	~	O
	@URL:	N	O
	charlie	^	O
	rose	^	O
	makes	V	O
	seroquel	^	O
	feel	V	O
	like	P	O
	100%	$	O
	pure,	A	O
	uncut	N	O
	cocaine.	N	O
	0	0	O
Sentence: 971	i	O	O
	have	V	O
	been	V	O
	on	P	O
	seroquel	^	O
	(quetiapine)	^	O
	for	P	O
	so	R	O
	long	A	O
	i	O	O
	don't	V	O
	even	R	O
	know	V	O
	what	O	O
	the	D	O
	side-effects	N	O
	are!	V	O
	although,	P	O
	i	O	O
	think	V	O
	overheating	V	B-ADR
	is	V	O
	definitely	R	O
	1.	$	O
	0	0	O
Sentence: 972	seroquel	^	O
	makes	V	O
	me	O	O
	wanna	V	O
	eat	V	B-ADR
	so	R	I-ADR
	much	A	I-ADR
	0	0	O
Sentence: 973	damn	!	O
	you	O	O
	seroquel!	V	O
	why	R	O
	you	O	O
	only	R	B-ADR
	let	V	I-ADR
	me	O	I-ADR
	sleep	V	I-ADR
	four	$	I-ADR
	hours!?!?	N	I-ADR
	0	0	O
Sentence: 974	80.sevenkg.	$	O
	not	R	O
	good	A	O
	at	P	O
	all.	D	O
	seroquel	^	O
	will	V	O
	do	V	O
	it's	L	O
	best	A	O
	to	P	O
	make	V	B-ADR
	those	D	I-ADR
	numbers	N	I-ADR
	bigger	A	I-ADR
	so	P	O
	now	R	O
	i	O	O
	have	V	O
	to	P	O
	really	R	O
	watch	V	O
	what	O	O
	i	O	O
	eat.	V	O
	0	0	O
Sentence: 975	conclusion:	N	O
	my	D	O
	psychiatrist	N	O
	is	V	O
	not	R	O
	very	R	O
	attentive	A	O
	and	&	O
	i	O	O
	should	V	O
	be	V	O
	on	P	O
	seroquel,	^	O
	not	R	O
	benzos	V	O
	and	&	O
	the	D	O
	maniatriggering	N	B-ADR
	lamitol.	N	I-ADR
	#ugh	#	O
	0	0	O
Sentence: 976	@URL	@	O
	3	$	O
	seroquel??	^	O
	hell	N	O
	i	O	O
	take	V	O
	half	N	O
	of	P	O
	the	D	O
	lowest	A	O
	dosage	N	O
	and	&	O
	i	O	O
	am	V	O
	knocked	V	B-ADR
	on	P	I-ADR
	my	D	I-ADR
	ass!!	N	I-ADR
	0	0	O
Sentence: 977	@URL	@	O
	@URL	@	O
	the	D	O
	seroquel	^	O
	is	V	O
	addictive	A	B-ADR
	a	D	O
	d	N	O
	they	O	O
	deny	V	O
	it.	O	O
	0	0	O
Sentence: 978	i'm	L	O
	bout	P	O
	to	P	O
	get	V	O
	me	O	O
	a	D	O
	sierra	^	O
	mist.	N	O
	i	O	O
	wish	V	O
	i	O	O
	had	V	O
	some	D	O
	seroquel	^	O
	xr	G	O
	so	R	O
	i	O	O
	could	V	O
	go	V	O
	to	P	O
	sleep	V	B-ADR
	0	0	O
Sentence: 979	i	O	O
	took	V	O
	my	D	O
	seroquel	N	O
	over	P	O
	an	D	O
	hour	N	O
	ago	R	O
	hoping	V	O
	it'd	L	O
	make	V	O
	me	O	O
	fall	V	B-ADR
	asleep	R	I-ADR
	but	&	O
	i'm	L	O
	still	R	O
	up	R	O
	0	0	O
Sentence: 980	@URL	@	O
	v	P	O
	concerned	V	O
	about	P	O
	how	R	O
	liberally	R	O
	seroquel	^	O
	is	V	O
	used	V	O
	for	P	O
	sleep,	V	O
	etc.	^	O
	should	V	O
	be	V	O
	used	V	O
	with	P	O
	caution,	N	O
	if	P	O
	at	P	O
	all.	N	O
	0	0	O
Sentence: 981	breakfast:	N	O
	prozac,	N	O
	fluvoxamine,	G	O
	bp	^	O
	med,	N	O
	seroquel,	N	O
	antabuse.(deleted	V	O
	previous	A	O
	pic	N	O
	due	A	O
	to	P	O
	name	N	O
	on	P	O
	med)	N	O
	#fml	N	O
	http://t.co/040ptrpluc	U	O
	0	0	O
Sentence: 982	coming	V	O
	up	T	O
	this	D	O
	week:	N	O
	seroquel	N	O
	is	V	O
	notorious	A	O
	for	P	O
	two	$	O
	things	N	O
	-	,	O
	making	V	O
	you	O	O
	sleep	V	B-ADR
	until	P	O
	next	A	O
	tuesday,	^	O
	and	&	O
	leaving	V	O
	you	O	O
	a	D	O
	hangover.	N	B-ADR
	lovely.	A	O
	0	0	O
Sentence: 983	rt	~	O
	@URL:	N	O
	antipsychotic	N	O
	drugs	N	O
	such	A	O
	as	P	O
	zyprexa,	N	O
	risperdal	N	O
	&	&	O
	seroquel	^	O
	place	N	O
	the	D	O
	elderly	A	O
	at	P	O
	increased	A	O
	risk	N	O
	of	P	O
	strokes	N	O
	&	&	O
	death	N	O
	http://t.co/so5mà	U	O
	0	0	O
Sentence: 984	@URL	@	O
	i	O	O
	just	R	O
	got	V	O
	diagnosed	V	O
	a	D	O
	few	A	O
	weeks	N	O
	ago	R	O
	with	P	O
	bpd...they	N	B-ADR
	put	V	O
	me	O	O
	on	P	O
	seroquel	^	O
	and	&	O
	kept	V	O
	me	O	O
	on	P	O
	zoloft	N	O
	with	P	O
	it.	O	O
	it	O	O
	makes	V	O
	me	O	O
	eat	V	B-ADR
	a	D	I-ADR
	lot.	N	I-ADR
	0	0	O
Sentence: 985	@URL	@	O
	good	A	O
	thing	N	O
	for	P	O
	low	A	O
	dose	N	O
	seroquel!!	N	O
	friends	N	O
	bro	N	O
	was	V	O
	uber	R	O
	awkward.	A	O
	also	R	O
	a	D	O
	little	A	O
	awkward	A	O
	to	P	O
	work	V	O
	around	P	O
	a	D	O
	guy	N	O
	on	P	O
	team	N	O
	who	O	O
	likes	V	O
	me	O	O
	0	0	O
Sentence: 986	im	L	O
	out	P	O
	of	P	O
	seroquel	^	O
	how	R	O
	will	V	O
	i	O	O
	sleep	V	B-ADR
	it's	L	O
	a	D	O
	mystery	N	O
	0	0	O
Sentence: 987	.@URL	@	O
	at	P	O
	last,	A	O
	a	D	O
	good	A	O
	side	N	O
	effect.	N	O
	couldn't	V	O
	go	V	O
	back	R	O
	on	P	O
	seroquel	^	O
	due	A	O
	to	P	O
	diabetes	N	B-ADR
	risk.	N	I-ADR
	0	0	O
Sentence: 988	@URL	@	O
	when	R	O
	i	O	O
	forgot	V	O
	seroquel	^	O
	made	V	O
	me	O	O
	feel	V	O
	fucking	R	O
	ill	L	B-ADR
	as	P	O
	fuck!	N	O
	0	0	O
Sentence: 989	@URL	@	O
	i	O	O
	hated	V	O
	seroquel,	^	O
	i	O	O
	was	V	O
	sleeping	V	B-ADR
	18	$	I-ADR
	hrs	N	I-ADR
	a	D	I-ADR
	day	N	I-ADR
	on	P	O
	it	O	O
	0	0	O
Sentence: 990	@URL	@	O
	yeah,	!	O
	ambien	^	B-ADR
	is	V	O
	also	R	O
	addictive,	A	B-ADR
	so	R	O
	short	A	O
	term	N	O
	is	V	O
	the	D	O
	goal.	N	O
	ask	V	O
	about	P	O
	seroquel?	^	O
	tell	V	O
	the	D	O
	doc	N	O
	about	P	O
	all	X	O
	the	D	O
	health	N	O
	stuffs	N	O
	though	P	O
	0	0	O
Sentence: 991	oops	!	O
	meant	V	O
	to	P	O
	say	V	O
	janice	^	O
	ian.	^	O
	that's	L	O
	why	R	O
	my	D	O
	doctor	N	O
	took	V	O
	me	O	O
	off	T	O
	seroquel...	^	O
	because	P	O
	it	O	O
	makes	V	O
	me	O	O
	retarded.	A	B-ADR
	0	0	O
Sentence: 992	fuck	V	O
	seroquel.	^	O
	i	O	O
	need	V	B-ADR
	to	P	I-ADR
	be	V	I-ADR
	awake	A	I-ADR
	0	0	O
Sentence: 993	rt	~	O
	@URL:	V	O
	my	D	O
	life	N	O
	can	V	O
	be	V	O
	divided	V	O
	into	P	O
	pre-seroquel	N	O
	and	&	O
	post-seroquel	N	O
	epochs	N	O
	0	0	O
Sentence: 994	i	O	O
	need	V	O
	to	P	O
	progress	N	O
	onto	P	O
	oxazepam.apparently	R	O
	it's	L	O
	more	A	O
	sedating.	N	O
	seroquel	N	O
	is	V	O
	sedating,	A	O
	but	&	O
	you	O	O
	can	V	O
	hardly	R	B-ADR
	open	V	I-ADR
	or	&	I-ADR
	close	V	I-ADR
	your	D	I-ADR
	mouth.	N	I-ADR
	0	0	O
Sentence: 995	no	D	O
	fail,	N	O
	seroquel	^	O
	does	V	O
	make	V	O
	you	O	O
	hungry.	A	B-ADR
	0	0	O
Sentence: 996	@URL	@	O
	it's	L	O
	called	V	O
	seroquel	^	O
	prolong	V	O
	(quetiapine).	R	O
	apart	R	O
	from	P	O
	the	D	O
	weight	N	B-ADR
	gain,	N	I-ADR
	i	O	O
	am	V	O
	actually	R	O
	quite	R	O
	happy	A	O
	with	P	O
	it.	O	O
	0	0	O
Sentence: 997	seroquel	^	O
	has	V	O
	arrived.	V	O
	question	N	O
	now	R	O
	is	V	O
	when	R	O
	do	V	O
	i	O	O
	want	V	O
	to	P	O
	be	V	O
	zombified?	A	B-ADR
	0	0	O
Sentence: 998	two	$	O
	days	N	O
	without	P	O
	my	D	O
	seroquelà	N	O
	i	O	O
	feel	V	B-ADR
	like	P	I-ADR
	death,	N	I-ADR
	seriously	R	O
	0	0	O
Sentence: 999	stopped	V	O
	#seroquel	^	O
	for	P	O
	2	$	O
	months	N	O
	as	P	O
	it	O	O
	caused	V	O
	terrible	A	O
	side	N	O
	effect.	N	O
	had	V	O
	to	P	O
	start	V	O
	back	R	O
	up	T	O
	or	&	O
	lose	V	O
	my	D	O
	job	N	O
	#hotflashes	#	B-ADR
	r	V	O
	soooo	R	O
	fun	A	O
	#thisismylife	#	O
	0	0	O
Sentence: 1000	although	P	O
	taking	V	O
	it	O	O
	now	R	O
	would	V	O
	run	V	O
	counter	N	O
	to	P	O
	my	D	O
	current	A	O
	""food	N	O
	seroquel	N	O
	=	,	O
	rls""	N	B-ADR
	philosophy	N	O
	0	0	O
Sentence: 1001	wish	V	O
	i	O	O
	could	V	O
	stay	V	O
	up	T	O
	and	&	O
	do	V	O
	nicething	V	O
	with	P	O
	all	D	O
	the	D	O
	loveliesd	N	O
	but	&	O
	woah	!	O
	does	V	O
	seroquel	^	O
	hit	V	B-ADR
	hard	A	I-ADR
	0	0	O
Sentence: 1002	i	O	O
	wonder	V	O
	if	P	O
	seroquel	^	O
	/then/	R	O
	food	N	O
	still	R	O
	equals	V	O
	restless	A	B-ADR
	legs	N	I-ADR
	0	0	O
Sentence: 1003	seroquel	^	O
	takes	V	O
	a	D	O
	long	A	O
	time	N	O
	to	P	O
	hit	V	O
	me	O	O
	]:::	,	O
	0	0	O
Sentence: 1004	#schizophrenia	#	B-ADR
	#seroquel	#	O
	did	V	O
	not	R	O
	suit	V	O
	me	O	O
	at	P	O
	all.	N	O
	had	V	O
	severe	A	O
	tremors	N	O
	and	&	O
	weight	N	O
	gain.	V	O
	diabetes	N	B-ADR
	too!	R	O
	switched	V	O
	to	P	O
	#abilify.	^	O
	suits	V	O
	me	O	O
	well.	!	O
	0	0	O
Sentence: 1005	ooh	!	O
	me	O	O
	too!	R	O
	rt	V	O
	@URL:	N	O
	#schizophrenia	N	B-ADR
	#seroquel	N	O
	did	V	O
	not	R	O
	suit	V	O
	me	O	O
	at	P	O
	all.	N	O
	had	V	O
	severe	A	O
	tremors	N	B-ADR
	and	&	O
	weight	N	O
	gain.	V	O
	0	0	O
Sentence: 1006	i	O	O
	feel	V	O
	as	P	O
	though	P	O
	it	O	O
	looks	V	O
	like	P	O
	a	D	O
	took	N	O
	200	$	O
	mg	N	O
	or	&	O
	so	R	O
	or	&	O
	seroquel	^	O
	before	P	O
	i	O	O
	got	V	O
	to	P	O
	school.	N	O
	0	0	O
Sentence: 1007	@URL	@	O
	please,	V	O
	look	V	O
	into	P	O
	seroquel.	^	O
	0	0	O
Sentence: 1008	remember	V	O
	that	D	O
	one	$	O
	time	N	O
	i	O	O
	snorted	V	O
	trazodone	^	O
	on	P	O
	accident	N	O
	and	&	O
	couldn't	V	O
	stop	V	O
	sneezing?	V	O
	good	A	O
	times...	N	O
	0	0	O
Sentence: 1009	zyrtec,	^	O
	benadryl,	^	O
	lortab,	N	O
	etodolac,	N	O
	flexeril,	N	O
	celexa,	N	O
	trazodone,	N	O
	temazepam,	N	O
	motrin,	N	O
	&	&	O
	aspirin.	N	O
	i	O	O
	will	V	O
	either	D	O
	sleep	N	B-ADR
	or	&	O
	die.	V	O
	at	P	O
	this	D	O
	point	N	O
	idc	L	O
	0	0	O
Sentence: 1010	@URL	@	O
	that	O	O
	happens	V	O
	every	D	O
	time	N	O
	i	O	O
	take...	V	O
	trazodone?	N	O
	i	O	O
	think	V	O
	it	O	O
	was	V	O
	trazodone.	R	O
	0	0	O
Sentence: 1011	@URL,	N	O
	so	P	O
	i	O	O
	guess	V	O
	trazodone,	^	O
	or	&	O
	other	A	O
	psychiatric	A	O
	drugs	N	O
	are	V	O
	not	R	O
	as	R	O
	common	N	O
	either....	&	O
	0	0	O
Sentence: 1012	diazepam	N	O
	trazodone	N	O
	=	,	O
	bliss.	N	O
	who	O	O
	needs	V	O
	a	D	O
	glass	N	O
	of	P	O
	wine?	N	O
	#chilledout	#	O
	0	0	O
Sentence: 1013	@URL	@	O
	all	X	O
	the	D	O
	time!	N	O
	i	O	O
	took	V	O
	trazodone	^	O
	last	A	O
	night	N	O
	and	&	O
	it	O	O
	really	R	O
	helped-	V	O
	but	&	O
	it	O	O
	was	V	O
	difficult	A	B-ADR
	to	P	I-ADR
	wake	V	I-ADR
	up	T	I-ADR
	:-/	E	O
	0	0	O
Sentence: 1014	@URL	@	O
	@URL	@	O
	trazodone	^	O
	was	V	O
	evil.	A	O
	turned	V	O
	you	O	O
	all	D	O
	flat	A	B-ADR
	:(	E	O
	0	0	O
Sentence: 1015	trying	V	O
	to	P	O
	go	V	O
	to	P	O
	bed	V	O
	early	R	O
	tonight.	R	O
	took	V	O
	my	D	O
	trazodone	N	O
	again	R	O
	just	R	O
	so	R	O
	i	O	O
	hopefully	R	O
	don't	V	O
	wake	V	O
	up	T	O
	at	P	O
	five	$	O
	am	V	O
	but	&	O
	i	O	O
	probably	R	O
	will	V	O
	ugh	!	O
	0	0	O
Sentence: 1016	i've	L	O
	taken	V	O
	everything	N	O
	but	&	O
	my	D	O
	trazodone	N	O
	that's	L	O
	tonight,	R	O
	but	&	O
	the	D	O
	nasal	A	B-ADR
	spray	N	I-ADR
	is	V	O
	giving	V	O
	me	O	O
	a	D	O
	drip	N	B-ADR
	:|	E	O
	0	0	O
Sentence: 1017	rp	G	O
	mcmurphy	^	O
	was	V	O
	right	R	O
	about	P	O
	the	D	O
	trazodone	N	O
	being	V	O
	my	D	O
	new	A	O
	favorite	A	O
	bed-buddy.	N	O
	rip,	V	O
	melatonin	N	B-ADR
	dreams.	N	I-ADR
	you	O	O
	were	V	O
	getting	V	O
	too	R	O
	weird	A	O
	-	,	O
	even	R	O
	for	P	O
	me.	O	O
	0	0	O
Sentence: 1018	time	N	O
	to	P	O
	dig	V	O
	up	T	O
	my	D	O
	old	A	O
	trazodone.	N	O
	0	0	O
Sentence: 1019	last	A	B-ADR
	night	N	I-ADR
	i	O	I-ADR
	was	V	I-ADR
	a	D	I-ADR
	mermaid	N	I-ADR
	and	&	I-ADR
	then	R	I-ADR
	a	D	I-ADR
	wizard	N	I-ADR
	who	O	I-ADR
	had	V	I-ADR
	to	P	I-ADR
	save	V	I-ADR
	the	D	I-ADR
	world	N	I-ADR
	while	P	I-ADR
	being	V	I-ADR
	hunted	V	I-ADR
	by	P	I-ADR
	the	D	I-ADR
	japanese...	^	I-ADR
	err	!	O
	thank	V	O
	you	O	O
	#trazodone	#	O
	?	,	O
	0	0	O
Sentence: 1020	writing	V	O
	notes	N	O
	to	P	O
	myself	O	O
	to	P	O
	remind	V	O
	myself	O	O
	trazodone	V	O
	causes	V	O
	priapism.	D	O
	pharmacology	N	O
	is	V	O
	cracking	V	O
	me	O	O
	up.	T	O
	http://t.co/ecndhfmf9p	U	O
	0	0	O
Sentence: 1021	@URL	@	O
	i	O	O
	take	V	O
	trazodone	N	O
	for	P	O
	my	D	O
	#insomina	N	B-ADR
	&	&	O
	still	R	O
	have	V	O
	a	D	O
	hard	A	O
	time	N	O
	falling	V	O
	asleep	R	O
	or	&	O
	i	O	O
	end	V	O
	up	T	O
	having	V	O
	crazy	A	B-ADR
	dreams	N	I-ADR
	that	P	O
	wake	V	O
	me	O	O
	up!?!	T	O
	#ozsleep	#	O
	0	0	O
Sentence: 1022	pop	V	O
	a	D	O
	trazodone	N	O
	i	O	O
	have	V	O
	fuckin	V	O
	dry	A	B-ADR
	mouth	N	I-ADR
	0	0	O
Sentence: 1023	trazodone	^	O
	is	V	O
	not	R	O
	working	V	O
	since	P	O
	he	O	O
	started	V	O
	me	O	O
	at	P	O
	such	A	O
	a	D	O
	low	A	O
	dose.	N	O
	i'm	L	O
	wide	A	B-ADR
	awake	A	I-ADR
	for	P	O
	the	D	O
	majority	N	O
	of	P	O
	the	D	O
	night.	N	O
	cutting	V	O
	privacy.	N	O
	0	0	O
Sentence: 1024	trazodone	^	O
	is	V	O
	no	D	O
	joke.	N	O
	slept	V	B-ADR
	through	P	I-ADR
	every	D	I-ADR
	alarm.	N	I-ADR
	0	0	O
Sentence: 1025	trazodone	^	O
	hangovers	N	B-ADR
	are	V	O
	the	D	O
	worst,	A	O
	though.	P	O
	sigh	V	O
	0	0	O
Sentence: 1026	i	O	O
	only	R	O
	have	V	O
	like	P	O
	3	$	O
	days	N	O
	left	V	O
	of	P	O
	my	D	O
	trazodone	N	O
	and	&	O
	i	O	O
	don't	V	O
	have	V	O
	refills	N	O
	greeaaattt	A	O
	:(((	E	O
	0	0	O
Sentence: 1027	god	^	O
	knows	V	O
	how	R	O
	i'm	L	O
	going	V	O
	to	P	O
	sleep	V	O
	tonight	R	O
	after	P	O
	sleeping	V	B-ADR
	9	$	I-ADR
	hours	N	I-ADR
	in	P	I-ADR
	the	D	I-ADR
	day	N	I-ADR
	?	,	O
	#trazodone	#	O
	?	,	O
	0	0	O
Sentence: 1028	ah,	!	O
	the	D	O
	sunday	^	O
	night	N	O
	sleep...my	V	B-ADR
	worst	A	O
	enemy.	N	O
	do	V	O
	work	N	O
	trazodone	N	O
	#zzzzzzz	#	O
	0	0	O
Sentence: 1029	effects	N	O
	of	P	O
	repeated	V	O
	dosing	V	O
	with	P	O
	mirtazapine,	^	O
	trazodone,	^	O
	or	&	O
	placebo	N	O
	on	P	O
	driving	V	O
	performance	N	O
	and	&	O
	cognitive	A	O
	function...	N	O
	0	0	O
Sentence: 1030	side	N	O
	affects	V	O
	of	P	O
	this	D	O
	withdrawal	N	O
	contains	V	O
	confusion,	N	B-ADR
	deliriousness,	N	I-ADR
	nauesousness	N	O
	and	&	O
	insomnia	^	O
	#withdrawal	N	O
	#trazodone	#	O
	#omgicantwait	#	O
	#help	#	O
	0	0	O
Sentence: 1031	&	&	O
	i'm	L	O
	not	R	O
	taking	V	O
	that	O	O
	trazodone	V	O
	ever	R	O
	again	R	O
	shit	N	O
	had	V	O
	me	O	O
	sleep	V	B-ADR
	for	P	I-ADR
	like	A	I-ADR
	12	$	I-ADR
	hours	N	I-ADR
	0	0	O
Sentence: 1032	woke	V	O
	up	T	O
	from	P	O
	a	D	O
	nap	N	O
	with	P	O
	a	D	O
	really	R	O
	bad	A	O
	headache,	N	B-ADR
	my	D	O
	2nd	A	O
	headache	N	O
	in	P	O
	three	$	O
	days.	N	O
	#trazodone	#	O
	#withdrawls	#	O
	0	0	O
Sentence: 1033	@URL:	N	O
	diazepam	N	O
	trazodone	N	O
	family	N	O
	guy	N	O
	american	^	O
	dad	N	O
	on	P	O
	fox	N	O
	=	,	O
	chilled	V	O
	out	T	O
	time	N	O
	for	P	O
	fun.	N	O
	that's	L	O
	genius..!!	N	O
	haha	!	O
	0	0	O
Sentence: 1034	exhausted...can't	V	O
	fall	V	O
	asleep.	R	O
	don't	V	O
	wanna	V	O
	take	V	O
	a	D	O
	trazadone	N	O
	and	&	O
	wake	V	O
	up	T	O
	hungover.	A	B-ADR
	#sleepdisorderproblems	#	I-ADR
	0	0	O
Sentence: 1035	@URL	@	O
	yeah	!	O
	i	O	O
	know,	V	O
	i	O	O
	dont	V	O
	take	V	O
	my	D	O
	trazadone	N	O
	at	P	O
	night	N	O
	cause	P	O
	it	O	O
	makes	V	O
	me	O	O
	feel	V	O
	groggy	A	B-ADR
	in	P	O
	the	D	O
	morning	N	O
	and	&	O
	i	O	O
	wont	V	B-ADR
	wake	V	I-ADR
	to	P	O
	my	D	O
	alarm):	N	O
	0	0	O
Sentence: 1036	@URL	@	O
	and	&	O
	then	R	O
	i	O	O
	had	V	O
	horrible	A	B-ADR
	sleep	N	I-ADR
	once	R	O
	i	O	O
	took	V	O
	the	D	O
	trazodone.	N	O
	i	O	O
	just	R	O
	couldn't	V	O
	win,	V	O
	haha.	!	O
	0	0	O
Sentence: 1037	i	O	O
	can't	V	O
	stop	V	O
	yawning	V	B-ADR
	#trazodone	#	O
	0	0	O
Sentence: 1038	had	V	O
	a	D	O
	dream	N	B-ADR
	my	D	O
	eyes	N	O
	got	V	O
	burned	V	O
	out	P	O
	of	P	O
	my	D	O
	head.	N	O
	thank	V	O
	you	O	O
	trazodone	V	O
	0	0	O
Sentence: 1039	i'm	L	O
	taking	V	O
	six	$	O
	of	P	O
	my	D	O
	trazodone	N	O
	pills	N	O
	and	&	O
	i	O	O
	swear	V	O
	to	P	O
	god	^	O
	if	P	O
	i	O	O
	dont	V	O
	go	V	O
	to	P	O
	sleep	V	B-ADR
	tonight,	R	O
	i'm	L	O
	going	V	O
	to	P	O
	take	V	O
	the	D	O
	whole	A	O
	bottle.	N	O
	0	0	O
Sentence: 1040	21y.o.	$	O
	w/	P	O
	sickle-cell	^	O
	anemia	^	O
	and	&	O
	taking	V	O
	trazodone	N	O
	presents	V	O
	w/	P	O
	priapism.	N	B-ADR
	what's	L	O
	the	D	O
	cause?	N	O
	0	0	O
Sentence: 1041	@URL	@	O
	this	O	O
	made	V	O
	me	O	O
	laugh.	V	O
	trazodone	R	O
	here.	R	O
	sweet	A	O
	dreams!	N	O
	;)	E	O
	0	0	O
Sentence: 1042	i'd	L	O
	like	V	O
	to	P	O
	hang	V	O
	out,	T	O
	but	&	O
	trazodone	R	O
	and	&	O
	haldol	^	O
	combined	V	O
	with	P	O
	family	N	O
	guy	N	O
	on	P	O
	netflix	^	O
	have	V	O
	been	V	O
	pestering	V	O
	me	O	O
	to	P	O
	hang	V	O
	out.	T	O
	gnight	!	O
	cunts!	N	O
	0	0	O
