Sentence #	Word	POS	NPOS	Tag	
	for	P	IN	O
	#ptsd	#	NNP	O
	jump	V	NN	O
	570%	$	CD	O
	btwn	P	NN	O
	2008-2012	$	JJ	O
	|	G	NNP	O
	@psychupdate	@	NNP	O
	ht�	!	NN	O
	0	0	0	O
Sentence: 967	@nanamack69	@	NN	O
	i'm	L	NN	O
	here	R	RB	O
	been	V	VBN	O
	in	P	IN	O
	a	D	DT	O
	seroquel	^	NN	O
	coma	N	NN	B-ADR
	lol	!	NN	O
	0	0	0	O
Sentence: 968	oh	!	UH	O
	i	O	NN	O
	get	V	VBP	O
	it	O	PRP	O
	ambien	^	JJ	O
	seroquel	^	NN	O
	now	R	RB	O
	i'm	L	VBZ	O
	floatin	V	NN	B-ADR
	0	0	0	O
Sentence: 969	found	V	VBN	O
	out	T	RP	O
	that	P	IN	O
	it	O	PRP	O
	could	V	MD	O
	be	V	VB	O
	two	$	CD	O
	months	N	NNS	O
	before	P	IN	O
	i	O	JJ	O
	sleep	V	VBP	B-ADR
	well	R	RB	O
	again	R	RB	O
	now	R	RB	O
	that	P	IN	O
	i'm	L	VB	O
	off	P	RP	O
	seroquel.	^	JJ	O
	srsly,	R	NN	O
	fuck	V	VBD	O
	the	D	DT	O
	psychiatrist	N	NN	O
	that	P	WDT	O
	put	V	VBD	O
	me	O	PRP	O
	on	P	IN	O
	it.	O	NN	O
	0	0	0	O
Sentence: 970	seroquel	^	NN	O
	is	V	VBZ	O
	causing	V	VBG	O
	more	A	RBR	O
	gaps	N	NNS	B-ADR
	in	P	IN	I-ADR
	memory,	N	NN	I-ADR
	i	O	VBP	O
	don't	V	VBP	O
	remember	V	VB	O
	going	V	VBG	O
	to	P	TO	O
	therapy	N	VB	O
	and	&	CC	O
	as	R	IN	O
	usual	A	JJ	O
	no	D	DT	O
	one	N	NN	O
	has	V	VBZ	O
	stepped	V	VBN	O
	up	T	RP	O
	to	P	TO	O
	claim	V	VB	O
	thos	D	JJ	O
	memories	N	NNS	O
	&gt;&gt;	V	VBP	O
	0	0	0	O
Sentence: 971	@jessovenden	@	JJ	O
	no	!	DT	O
	more	A	RBR	O
	ssri�s	N	NNS	O
	for	P	IN	O
	me.	O	NN	O
	they	O	PRP	O
	kept	V	VBD	O
	giving	V	VBG	O
	me	O	PRP	O
	manic	A	JJ	B-ADR
	reactions,	N	NN	I-ADR
	usually	R	RB	O
	angry.	A	VBZ	B-ADR
	the	D	DT	O
	seroquel	^	NN	O
	has	V	VBZ	O
	me	O	PRP	O
	feeling	V	VBG	O
	too	R	RB	O
	tired.	A	JJ	B-ADR
	it�s	L	JJ	O
	brutal	A	NN	O
	0	0	0	O
Sentence: 972	@adelerosenbloom	@	NN	O
	getting	V	VBG	O
	off	T	RP	O
	seroquel	^	JJ	O
	(sero-kill)	N	NN	O
	can	V	MD	O
	cause	V	VB	O
	convulsions,	N	JJ	B-ADR
	fever,	N	NN	I-ADR
	toxic	A	NN	I-ADR
	reactions,	N	NN	I-ADR
	psychotic	A	JJ	I-ADR
	reactions.	N	NN	I-ADR
	and	&	CC	O
	other	A	JJ	O
	shit	N	NN	O
	0	0	0	O
Sentence: 973	seroquel	^	NN	O
	census:	N	NN	O
	""did	V	IN	O
	we	O	PRP	O
	kiss?""	V	VBP	O
	(notes	N	NNS	O
	i	O	VBP	O
	scribble	V	JJ	O
	next	R	JJ	O
	to	P	TO	O
	my	D	PRP$	O
	bed	N	NN	O
	at	P	IN	O
	5am,	$	CD	O
	loopy	A	NN	B-ADR
	on	P	IN	O
	anti-psychotics)	N	NN	O
	0	0	0	O
Sentence: 974	@obsidianvormund	@	NN	O
	was	V	VBD	O
	on	P	IN	O
	seroquel	^	NN	O
	for	P	IN	O
	years	N	NNS	O
	in	P	IN	O
	my	D	PRP$	O
	teens	N	NNS	O
	&amp;	N	NNP	O
	stopped	V	VBD	O
	taking	V	VBG	O
	it.	O	NN	O
	a	D	DT	O
	'quack'	N	JJ	O
	doc	N	NN	O
	put	V	VBD	O
	me	O	PRP	O
	back	R	RP	O
	on	P	IN	O
	it	O	PRP	O
	&amp;	N	NNP	O
	i	O	NN	O
	gained	V	VBD	B-ADR
	50	$	CD	I-ADR
	in	P	IN	O
	3	$	CD	O
	months.	N	NN	O
	0	0	0	O
Sentence: 975	seroquel	^	NN	O
	left	V	VBD	O
	me	O	PRP	O
	with	P	IN	O
	sleep	N	JJ	B-ADR
	paralysis.	N	NN	I-ADR
	abilify	N	NN	O
	left	V	VBD	O
	me	O	PRP	O
	with	P	IN	O
	occasional	A	JJ	O
	muscle	N	NN	B-ADR
	spasms.	N	NN	I-ADR
	i've	L	VBP	O
	been	V	VBN	O
	off	P	IN	O
	of	P	IN	O
	both	O	DT	O
	for	P	IN	O
	nearly	R	RB	O
	a	D	DT	O
	decade.	N	NN	O
	0	0	0	O
Sentence: 976	@kaliruoff	@	NN	O
	ohhh...lmao	!	MD	O
	that's	L	VB	O
	just	R	RB	O
	great.	A	JJ	O
	maybe	R	RB	O
	it	O	PRP	O
	was	V	VBD	O
	probably	R	RB	O
	seroquel.	V	JJ	O
	that	D	IN	O
	stuff	N	NN	O
	knocks	V	NNS	B-ADR
	you	O	PRP	I-ADR
	outttttttt	P	VBP	I-ADR
	haha	!	VB	O
	0	0	0	O
Sentence: 977	@novemberrain_8	@	JJ	O
	yeh	!	NN	O
	you're	L	RB	O
	right	R	JJ	O
	about	P	IN	O
	that!	D	JJ	O
	seroquel	^	NN	O
	is	V	VBZ	O
	the	D	DT	O
	absolute	A	NN	O
	worst	A	VBZ	O
	out	P	RP	O
	there.	R	NN	O
	0	0	0	O
Sentence: 978	@alyseisspecial	@	JJ	O
	omg	!	NN	O
	seroquel.	^	NN	O
	that	O	WDT	O
	made	V	VBD	O
	me	O	PRP	O
	crazy	A	JJ	B-ADR
	town.	N	NN	I-ADR
	i	O	NN	O
	hope	V	VBP	O
	it's	L	IN	O
	a	D	DT	O
	low	A	JJ	O
	dose.	N	NN	O
	so	P	RB	O
	it's	L	JJ	O
	almost	R	RB	O
	midnight.	N	NN	O
	last	A	JJ	O
	gulp	N	NN	O
	now,	R	NN	O
	and	&	CC	O
	sober	A	VB	O
	tomorrow.	N	NN	O
	0	0	0	O
Sentence: 979	rt	~	NN	O
	@samgrittner:	G	NNP	O
	charlie	^	NN	O
	rose	^	VBD	O
	makes	V	VBZ	O
	seroquel	^	JJ	O
	feel	V	NNS	O
	like	P	IN	O
	100%	$	CD	O
	pure,	A	NN	O
	uncut	N	JJ	O
	cocaine.	N	NN	O
	0	0	0	O
Sentence: 980	i	O	NNS	O
	have	V	VBP	O
	been	V	VBN	O
	on	P	IN	O
	seroquel	^	NN	O
	(quetiapine)	^	NN	O
	for	P	IN	O
	so	R	RB	O
	long	A	JJ	O
	i	O	NN	O
	don't	V	VBD	O
	even	R	RB	O
	know	V	VB	O
	what	O	WP	O
	the	D	DT	O
	side-effects	N	NNS	O
	are!	V	IN	O
	although,	P	NN	O
	i	O	NN	O
	think	V	VBP	O
	overheating	V	VBG	B-ADR
	is	V	VBZ	O
	definitely	R	RB	O
	1.	$	CD	O
	0	0	0	O
Sentence: 981	seroquel	^	NN	O
	makes	V	VBZ	O
	me	O	PRP	O
	wanna	V	JJ	O
	eat	V	NN	B-ADR
	so	R	RB	I-ADR
	much	A	JJ	I-ADR
	0	0	0	O
Sentence: 982	damn	!	NN	O
	you	O	PRP	O
	seroquel!	V	VBP	O
	why	R	WRB	O
	you	O	PRP	O
	only	R	RB	B-ADR
	let	V	VB	I-ADR
	me	O	PRP	I-ADR
	sleep	V	VB	I-ADR
	four	$	CD	I-ADR
	hours!?!?	N	NN	I-ADR
	0	0	0	O
Sentence: 983	80.sevenkg.	$	CD	O
	not	R	RB	O
	good	A	JJ	O
	at	P	IN	O
	all.	D	JJ	O
	seroquel	^	NN	O
	will	V	MD	O
	do	V	VB	O
	it's	L	VB	O
	best	A	JJS	O
	to	P	TO	O
	make	V	VB	B-ADR
	those	D	DT	I-ADR
	numbers	N	NNS	I-ADR
	bigger	A	JJR	I-ADR
	so	P	RB	O
	now	R	RB	O
	i	O	VBP	O
	have	V	VBP	O
	to	P	TO	O
	really	R	RB	O
	watch	V	VB	O
	what	O	WP	O
	i	O	VB	O
	eat.	V	VBP	O
	0	0	0	O
Sentence: 984	conclusion:	N	NN	O
	my	D	PRP$	O
	psychiatrist	N	NN	O
	is	V	VBZ	O
	not	R	RB	O
	very	R	RB	O
	attentive	A	JJ	O
	and	&	CC	O
	i	O	NN	O
	should	V	MD	O
	be	V	VB	O
	on	P	IN	O
	seroquel,	^	JJ	O
	not	R	RB	O
	benzos	V	NN	O
	and	&	CC	O
	the	D	DT	O
	maniatriggering	N	NN	B-ADR
	lamitol.	N	NN	O
	#ugh	#	IN	O
	0	0	0	O
Sentence: 985	@crazyindapeg	@	RB	O
	3	$	CD	O
	seroquel??	^	NN	O
	hell	N	NN	O
	i	O	NNS	O
	take	V	VBP	O
	half	N	NN	O
	of	P	IN	O
	the	D	DT	O
	lowest	A	JJS	O
	dosage	N	NN	O
	and	&	CC	O
	i	O	NN	O
	am	V	VBP	O
	knocked	V	VBN	B-ADR
	on	P	IN	I-ADR
	my	D	PRP$	I-ADR
	ass!!	N	NN	I-ADR
	0	0	0	O
Sentence: 986	@privacy625	@	NN	O
	@sandycolon25	@	VBZ	O
	the	D	DT	O
	seroquel	^	NN	O
	is	V	VBZ	O
	addictive	A	JJ	B-ADR
	a	D	DT	O
	d	N	NN	O
	they	O	PRP	O
	deny	V	VBP	O
	it.	O	NNS	O
	0	0	0	O
Sentence: 987	i'm	L	NN	O
	bout	P	NN	O
	to	P	TO	O
	get	V	VB	O
	me	O	PRP	O
	a	D	DT	O
	sierra	^	JJ	O
	mist.	N	NN	O
	i	O	NN	O
	wish	V	VBP	O
	i	O	NN	O
	had	V	VBD	O
	some	D	DT	O
	seroquel	^	NN	O
	xr	G	VBP	O
	so	R	RB	O
	i	O	RB	O
	could	V	MD	O
	go	V	VB	O
	to	P	TO	O
	sleep	V	VB	O
	0	0	0	O
Sentence: 988	i	O	NN	O
	took	V	VBD	O
	my	D	PRP$	O
	seroquel	N	NN	O
	over	P	IN	O
	an	D	DT	O
	hour	N	NN	O
	ago	R	IN	O
	hoping	V	VBG	O
	it'd	L	NN	O
	make	V	VB	O
	me	O	PRP	O
	fall	V	VB	O
	asleep	R	RB	O
	but	&	CC	O
	i'm	L	NNS	O
	still	R	RB	O
	up	R	IN	O
	0	0	0	O
Sentence: 989	@fearloathingbtx	@	JJ	O
	v	P	NN	O
	concerned	V	VBN	O
	about	P	IN	O
	how	R	WRB	O
	liberally	R	RB	O
	seroquel	^	NN	O
	is	V	VBZ	O
	used	V	VBN	O
	for	P	IN	O
	sleep,	V	JJ	O
	etc.	^	NN	O
	should	V	MD	O
	be	V	VB	O
	used	V	VBN	O
	with	P	IN	O
	caution,	N	NN	O
	if	P	IN	O
	at	P	IN	O
	all.	N	NN	O
	0	0	0	O
Sentence: 990	breakfast:	N	NN	O
	prozac,	N	NN	O
	fluvoxamine,	G	NN	O
	bp	^	NN	O
	med,	N	NN	O
	seroquel,	N	NN	O
	antabuse.(deleted	V	VBD	O
	previous	A	JJ	O
	pic	N	NNS	O
	due	A	JJ	O
	to	P	TO	O
	name	N	VB	O
	on	P	IN	O
	med)	N	NN	O
	#fml	N	NN	O
	http://t.co/040ptrpluc	U	NN	O
	0	0	0	O
Sentence: 991	coming	V	VBG	O
	up	T	RP	O
	this	D	DT	O
	week:	N	NN	O
	seroquel	N	NN	O
	is	V	VBZ	O
	notorious	A	JJ	O
	for	P	IN	O
	two	$	CD	O
	things	N	NNS	O
	-	,	:	O
	making	V	VBG	O
	you	O	PRP	O
	sleep	V	VBP	B-ADR
	until	P	IN	O
	next	A	JJ	O
	tuesday,	^	NN	O
	and	&	CC	O
	leaving	V	VBG	O
	you	O	PRP	O
	a	D	DT	O
	hangover.	N	NN	B-ADR
	lovely.	A	NN	O
	0	0	0	O
Sentence: 992	rt	~	NN	O
	@cchr:	N	NNP	O
	antipsychotic	N	JJ	O
	drugs	N	NNS	O
	such	A	JJ	O
	as	P	IN	O
	zyprexa,	N	NN	O
	risperdal	N	NN	O
	&amp;	N	NNP	O
	seroquel	^	NN	O
	place	N	NN	O
	the	D	DT	O
	elderly	A	JJ	O
	at	P	IN	O
	increased	A	VBN	O
	risk	N	NN	O
	of	P	IN	O
	strokes	N	NNS	O
	&amp;	N	NNP	O
	death	N	NN	O
	http://t.co/so5m�	U	NN	O
	0	0	0	O
Sentence: 993	@bipolar_mania	@	NN	O
	i	O	NN	O
	just	R	RB	O
	got	V	VBD	O
	diagnosed	V	VBN	O
	a	D	DT	O
	few	A	JJ	O
	weeks	N	NNS	O
	ago	R	RB	O
	with	P	IN	O
	bpd...they	N	NN	O
	put	V	VBD	O
	me	O	PRP	O
	on	P	IN	O
	seroquel	^	NN	O
	and	&	CC	O
	kept	V	VB	O
	me	O	PRP	O
	on	P	IN	O
	zoloft	N	NN	O
	with	P	IN	O
	it.	O	NN	O
	it	O	PRP	O
	makes	V	VBZ	O
	me	O	PRP	O
	eat	V	VB	B-ADR
	a	D	DT	I-ADR
	lot.	N	NN	I-ADR
	0	0	0	O
Sentence: 994	@nerdylori	@	RB	O
	good	A	JJ	O
	thing	N	NN	O
	for	P	IN	O
	low	A	JJ	O
	dose	N	JJ	O
	seroquel!!	N	NN	O
	friends	N	NNS	O
	bro	N	NN	O
	was	V	VBD	O
	uber	R	JJ	O
	awkward.	A	NN	O
	also	R	RB	O
	a	D	DT	O
	little	A	JJ	O
	awkward	A	NN	O
	to	P	TO	O
	work	V	VB	O
	around	P	RP	O
	a	D	DT	O
	guy	N	NN	O
	on	P	IN	O
	team	N	NN	O
	who	O	WP	O
	likes	V	VBZ	O
	me	O	PRP	O
	0	0	0	O
Sentence: 995	im	L	NN	O
	out	P	IN	O
	of	P	IN	O
	seroquel	^	NN	O
	how	R	WRB	O
	will	V	MD	O
	i	O	VB	O
	sleep	V	JJ	O
	it's	L	NN	O
	a	D	DT	O
	mystery	N	NN	O
	0	0	0	O
Sentence: 996	.@tootingrebecca	@	NN	O
	at	P	IN	O
	last,	A	FW	O
	a	D	DT	O
	good	A	JJ	O
	side	N	NN	O
	effect.	N	NN	O
	couldn't	V	NN	O
	go	V	VB	O
	back	R	RB	O
	on	P	IN	O
	seroquel	^	NN	O
	due	A	JJ	O
	to	P	TO	O
	diabetes	N	NNS	B-ADR
	risk.	N	VB	I-ADR
	0	0	0	O
Sentence: 997	@tootingrebecca	@	NN	O
	when	R	WRB	O
	i	O	NN	O
	forgot	V	VBD	O
	seroquel	^	NN	O
	made	V	VBN	O
	me	O	PRP	O
	feel	V	VB	O
	fucking	R	VBG	O
	ill	L	RB	B-ADR
	as	P	IN	O
	fuck!	N	NN	O
	0	0	0	O
Sentence: 998	@karensmallcat	@	NN	O
	i	O	NN	O
	hated	V	VBD	O
	seroquel,	^	NN	O
	i	O	NN	O
	was	V	VBD	O
	sleeping	V	VBG	B-ADR
	18	$	CD	I-ADR
	hrs	N	NN	I-ADR
	a	D	DT	I-ADR
	day	N	NN	I-ADR
	on	P	IN	O
	it	O	PRP	O
	0	0	0	O
Sentence: 999	@dearabbygail	@	NN	O
	yeah,	!	NN	O
	ambien	^	NN	O
	is	V	VBZ	O
	also	R	RB	O
	addictive,	A	RB	B-ADR
	so	R	RB	O
	short	A	JJ	O
	term	N	NN	O
	is	V	VBZ	O
	the	D	DT	O
	goal.	N	NN	O
	ask	V	NN	O
	about	P	IN	O
	seroquel?	^	NN	O
	tell	V	VBP	O
	the	D	DT	O
	doc	N	NN	O
	about	P	IN	O
	all	X	PDT	O
	the	D	DT	O
	health	N	NN	O
	stuffs	N	NNS	O
	though	P	IN	O
	0	0	0	O
Sentence: 1000	oops	!	NNS	O
	meant	V	VBD	O
	to	P	TO	O
	say	V	VB	O
	janice	^	NN	O
	ian.	^	NNS	O
	that's	L	VBP	O
	why	R	WRB	O
	my	D	PRP$	O
	doctor	N	NN	O
	took	V	VBD	O
	me	O	PRP	O
	off	T	RP	O
	seroquel...	^	NN	O
	because	P	IN	O
	it	O	PRP	O
	makes	V	VBZ	O
	me	O	PRP	O
	retarded.	A	VB	B-ADR
	0	0	0	O
Sentence: 1001	fuck	V	JJ	O
	seroquel.	^	NN	O
	i	O	NNS	O
	need	V	VBP	B-ADR
	to	P	TO	I-ADR
	be	V	VB	I-ADR
	awake	A	JJ	I-ADR
	0	0	0	O
Sentence: 1002	rt	~	NN	O
	@bromethazine:	V	VB	O
	my	D	PRP$	O
	life	N	NN	O
	can	V	MD	O
	be	V	VB	O
	divided	V	VBN	O
	into	P	IN	O
	pre-seroquel	N	JJ	O
	and	&	CC	O
	post-seroquel	N	JJ	O
	epochs	N	NN	O
	0	0	0	O
Sentence: 1003	i	O	NNS	O
	need	V	VBP	O
	to	P	TO	O
	progress	N	VB	O
	onto	P	IN	O
	oxazepam.apparently	R	RB	O
	it's	L	VBZ	O
	more	A	RBR	O
	sedating.	N	JJ	O
	seroquel	N	NN	O
	is	V	VBZ	O
	sedating,	A	JJ	O
	but	&	CC	O
	you	O	PRP	O
	can	V	MD	O
	hardly	R	RB	B-ADR
	open	V	VB	I-ADR
	or	&	CC	I-ADR
	close	V	VB	I-ADR
	your	D	PRP$	I-ADR
	mouth.	N	NN	I-ADR
	0	0	0	O
Sentence: 1004	no	D	DT	O
	fail,	N	JJ	O
	seroquel	^	NN	O
	does	V	VBZ	O
	make	V	VB	O
	you	O	PRP	O
	hungry.	A	VB	B-ADR
	0	0	0	O
Sentence: 1005	@glass1ncision	@	NN	O
	it's	L	NN	O
	called	V	VBN	O
	seroquel	^	NN	O
	prolong	V	NN	O
	(quetiapine).	R	JJ	O
	apart	R	RB	O
	from	P	IN	O
	the	D	DT	O
	weight	N	NN	B-ADR
	gain,	N	NN	I-ADR
	i	O	NN	O
	am	V	VBP	O
	actually	R	RB	O
	quite	R	RB	O
	happy	A	JJ	O
	with	P	IN	O
	it.	O	NN	O
	0	0	0	O
Sentence: 1006	seroquel	^	NN	O
	has	V	VBZ	O
	arrived.	V	VBN	O
	question	N	NN	O
	now	R	RB	O
	is	V	VBZ	O
	when	R	WRB	O
	do	V	VBP	O
	i	O	RB	O
	want	V	VB	O
	to	P	TO	O
	be	V	VB	O
	zombified?	A	NN	B-ADR
	0	0	0	O
Sentence: 1007	two	$	CD	O
	days	N	NNS	O
	without	P	IN	O
	my	D	PRP$	O
	seroquel�	N	NN	O
	i	O	NN	O
	feel	V	VBP	B-ADR
	like	P	IN	I-ADR
	death,	N	NN	I-ADR
	seriously	R	RB	O
	0	0	0	O
Sentence: 1008	stopped	V	VBD	O
	#seroquel	^	NN	O
	for	P	IN	O
	2	$	CD	O
	months	N	NNS	O
	as	P	IN	O
	it	O	PRP	O
	caused	V	VBD	O
	terrible	A	JJ	O
	side	N	NN	O
	effect.	N	NN	O
	had	V	VBD	O
	to	P	TO	O
	start	V	VB	O
	back	R	RP	O
	up	T	RP	O
	or	&	CC	O
	lose	V	VB	O
	my	D	PRP$	O
	job	N	NN	O
	#hotflashes	#	NNS	B-ADR
	r	V	VBP	O
	soooo	R	JJ	O
	fun	A	NN	O
	#thisismylife	#	NN	O
	0	0	0	O
Sentence: 1009	although	P	IN	O
	taking	V	VBG	O
	it	O	PRP	O
	now	R	RB	O
	would	V	MD	O
	run	V	VB	O
	counter	N	RB	O
	to	P	TO	O
	my	D	PRP$	O
	current	A	JJ	O
	""food	N	NN	O
	seroquel	N	NN	O
	=	,	NNP	O
	rls""	N	NN	B-ADR
	philosophy	N	NN	O
	0	0	0	O
Sentence: 1010	wish	V	JJ	O
	i	O	NN	O
	could	V	MD	O
	stay	V	VB	O
	up	T	RB	O
	and	&	CC	O
	do	V	VB	O
	nicething	V	VBG	O
	with	P	IN	O
	all	D	PDT	O
	the	D	DT	O
	loveliesd	N	NN	O
	but	&	CC	O
	woah	!	NN	O
	does	V	VBZ	O
	seroquel	^	VB	O
	hit	V	VB	B-ADR
	hard	A	JJ	I-ADR
	0	0	0	O
Sentence: 1011	i	O	JJ	O
	wonder	V	VBP	O
	if	P	IN	O
	seroquel	^	JJ	O
	/then/	R	NN	O
	food	N	NN	O
	still	R	RB	O
	equals	V	VBZ	O
	restless	A	JJ	B-ADR
	legs	N	NNS	I-ADR
	0	0	0	O
Sentence: 1012	seroquel	^	NN	O
	takes	V	VBZ	O
	a	D	DT	O
	long	A	JJ	O
	time	N	NN	O
	to	P	TO	O
	hit	V	VB	O
	me	O	PRP	O
	]:::	,	VB	O
	0	0	0	O
Sentence: 1013	#schizophrenia	#	NN	O
	#seroquel	#	NN	O
	did	V	VBD	O
	not	R	RB	O
	suit	V	VB	O
	me	O	PRP	O
	at	P	IN	O
	all.	N	NN	O
	had	V	VBD	O
	severe	A	JJ	O
	tremors	N	NNS	B-ADR
	and	&	CC	O
	weight	N	JJ	B-ADR
	gain.	V	NN	I-ADR
	diabetes	N	VBZ	I-ADR
	too!	R	RB	O
	switched	V	VBN	O
	to	P	TO	O
	#abilify.	^	VB	O
	suits	V	NNS	O
	me	O	PRP	O
	well.	!	VBP	O
	0	0	0	O
Sentence: 1014	ooh	!	IN	O
	me	O	PRP	O
	too!	R	VBP	O
	rt	V	JJ	O
	@xyle50ul:	$	NNP	O
	#schizophrenia	N	NNP	O
	#seroquel	N	NNP	O
	did	V	VBD	O
	not	R	RB	O
	suit	V	VB	O
	me	O	PRP	O
	at	P	IN	O
	all.	N	NN	O
	had	V	VBD	O
	severe	A	JJ	O
	tremors	N	NNS	B-ADR
	and	&	CC	O
	weight	N	NN	B-ADR
	gain.	V	NN	I-ADR
	0	0	0	O
Sentence: 1015	i	O	NN	O
	feel	V	VBP	O
	as	P	IN	O
	though	P	IN	O
	it	O	PRP	O
	looks	V	VBZ	O
	like	P	IN	O
	a	D	DT	O
	took	N	VBD	O
	200	$	CD	O
	mg	N	NN	O
	or	&	CC	O
	so	R	RB	O
	or	&	CC	O
	seroquel	^	NN	O
	before	P	IN	O
	i	O	NN	O
	got	V	VBD	O
	to	P	TO	O
	school.	N	VB	O
	0	0	0	O
Sentence: 1016	@amandabynes	@	NNS	O
	please,	V	VBP	O
	look	V	VBP	O
	into	P	IN	O
	seroquel.	^	NN	O
	0	0	0	O
Sentence: 1017	remember	V	VB	O
	that	D	IN	O
	one	$	CD	O
	time	N	NN	O
	i	O	NN	O
	snorted	V	VBD	O
	trazodone	^	NN	O
	on	P	IN	O
	accident	N	NN	O
	and	&	CC	O
	couldn't	V	NN	O
	stop	V	VB	O
	sneezing?	V	NN	O
	good	A	JJ	O
	times...	N	NN	O
	0	0	0	O
Sentence: 1018	zyrtec,	^	NN	O
	benadryl,	^	NN	O
	lortab,	N	NN	O
	etodolac,	N	NN	O
	flexeril,	N	NN	O
	celexa,	N	NN	O
	trazodone,	N	NN	O
	temazepam,	N	NN	O
	motrin,	N	NN	O
	&amp;	N	NNP	O
	aspirin.	N	NN	O
	i	O	NN	O
	will	V	MD	O
	either	D	VB	O
	sleep	N	NN	O
	or	&	CC	O
	die.	V	NN	O
	at	P	IN	O
	this	D	DT	O
	point	N	NN	O
	idc	L	NN	O
	0	0	0	O
Sentence: 1019	@ihateballoons	@	NNS	O
	that	O	WDT	O
	happens	V	VBZ	O
	every	D	DT	O
	time	N	NN	O
	i	O	NN	O
	take...	V	VBP	O
	trazodone?	N	NN	O
	i	O	NN	O
	think	V	VBP	O
	it	O	PRP	O
	was	V	VBD	O
	trazodone.	R	JJ	O
	0	0	0	O
Sentence: 1020	@cmichaelgibson,	,	NNS	O
	so	R	RB	O
	i	O	JJ	O
	guess	V	NN	O
	trazodone,	^	NN	O
	or	&	CC	O
	other	A	JJ	O
	psychiatric	A	JJ	O
	drugs	N	NNS	O
	are	V	VBP	O
	not	R	RB	O
	as	R	IN	O
	common	N	JJ	O
	either....	&	NN	O
	0	0	0	O
Sentence: 1021	diazepam	N	NN	O
	trazodone	N	NN	O
	=	,	NNP	O
	bliss.	N	NN	O
	who	O	WP	O
	needs	V	VBZ	O
	a	D	DT	O
	glass	N	NN	O
	of	P	IN	O
	wine?	N	NN	O
	#chilledout	#	NN	O
	0	0	0	O
Sentence: 1022	@eqinnastra	@	IN	O
	all	X	PDT	O
	the	D	DT	O
	time!	N	NN	O
	i	O	NN	O
	took	V	VBD	O
	trazodone	^	NN	O
	last	A	JJ	O
	night	N	NN	O
	and	&	CC	O
	it	O	PRP	O
	really	R	RB	O
	helped-	V	JJ	O
	but	&	CC	O
	it	O	PRP	O
	was	V	VBD	O
	difficult	A	JJ	B-ADR
	to	P	TO	I-ADR
	wake	V	VB	I-ADR
	up	T	RP	I-ADR
	:-/	E	NN	O
	0	0	0	O
Sentence: 1023	@stinkings	@	NNS	O
	@evilbadgerette	@	VBP	O
	trazodone	^	NN	O
	was	V	VBD	O
	evil.	A	RB	O
	turned	V	VBN	O
	you	O	PRP	O
	all	D	DT	O
	flat	A	JJ	B-ADR
	:(	E	NN	O
	0	0	0	O
Sentence: 1024	trying	V	VBG	O
	to	P	TO	O
	go	V	VB	O
	to	P	TO	O
	bed	V	VB	O
	early	R	JJ	O
	tonight.	R	NN	O
	took	V	VBD	O
	my	D	PRP$	O
	trazodone	N	NN	O
	again	R	RB	O
	just	R	RB	O
	so	R	RB	O
	i	O	JJ	O
	hopefully	R	RB	O
	don't	V	VBP	O
	wake	V	VB	O
	up	T	RP	O
	at	P	IN	O
	five	$	CD	O
	am	V	VBP	O
	but	&	CC	O
	i	O	VBP	O
	probably	R	RB	O
	will	V	MD	O
	ugh	!	VB	O
	0	0	0	O
Sentence: 1025	i've	L	NN	O
	taken	V	VBN	O
	everything	N	NN	O
	but	&	CC	O
	my	D	PRP$	O
	trazodone	N	NN	O
	that's	L	NN	O
	tonight,	R	NN	O
	but	&	CC	O
	the	D	DT	O
	nasal	A	JJ	O
	spray	N	NN	O
	is	V	VBZ	O
	giving	V	VBG	O
	me	O	PRP	O
	a	D	DT	O
	drip	N	NN	B-ADR
	:|	E	NN	O
	0	0	0	O
Sentence: 1026	rp	G	NN	O
	mcmurphy	^	NN	O
	was	V	VBD	O
	right	R	JJ	O
	about	P	IN	O
	the	D	DT	O
	trazodone	N	NN	O
	being	V	VBG	O
	my	D	PRP$	O
	new	A	JJ	O
	favorite	A	JJ	O
	bed-buddy.	N	JJ	O
	rip,	V	NN	O
	melatonin	N	NN	O
	dreams.	N	NN	B-ADR
	you	O	PRP	O
	were	V	VBD	O
	getting	V	VBG	O
	too	R	RB	O
	weird	A	JJ	O
	-	,	:	O
	even	R	RB	O
	for	P	IN	O
	me.	O	NN	O
	0	0	0	O
Sentence: 1027	time	N	NN	O
	to	P	TO	O
	dig	V	VB	O
	up	T	RP	O
	my	D	PRP$	O
	old	A	JJ	O
	trazodone.	N	NN	O
	0	0	0	O
Sentence: 1028	last	A	JJ	B-ADR
	night	N	NN	I-ADR
	i	O	NN	I-ADR
	was	V	VBD	I-ADR
	a	D	DT	I-ADR
	mermaid	N	NN	I-ADR
	and	&	CC	I-ADR
	then	R	RB	I-ADR
	a	D	DT	I-ADR
	wizard	N	NN	I-ADR
	who	O	WP	I-ADR
	had	V	VBD	I-ADR
	to	P	TO	I-ADR
	save	V	VB	I-ADR
	the	D	DT	I-ADR
	world	N	NN	I-ADR
	while	P	IN	I-ADR
	being	V	VBG	I-ADR
	hunted	V	VBN	I-ADR
	by	P	IN	I-ADR
	the	D	DT	I-ADR
	japanese...	^	NN	I-ADR
	err	!	VBZ	O
	thank	V	IN	O
	you	O	PRP	O
	#trazodone	#	CD	O
	?	,	.	O
	0	0	0	O
Sentence: 1029	writing	V	VBG	O
	notes	N	NNS	O
