Sentence #	Word	POS	NPOS	Tag	
	the	D	DT	O
	doc	N	NN	O
	about	P	IN	O
	all	X	PDT	O
	the	D	DT	O
	health	N	NN	O
	stuffs	N	NNS	O
	though	P	IN	O
	0	0	0	O
Sentence: 1000	oops	!	NNS	O
	meant	V	VBD	O
	to	P	TO	O
	say	V	VB	O
	janice	^	NN	O
	ian.	^	NNS	O
	that's	L	VBP	O
	why	R	WRB	O
	my	D	PRP$	O
	doctor	N	NN	O
	took	V	VBD	O
	me	O	PRP	O
	off	T	RP	O
	seroquel...	^	NN	O
	because	P	IN	O
	it	O	PRP	O
	makes	V	VBZ	O
	me	O	PRP	O
	retarded.	A	VB	B-ADR
	0	0	0	O
Sentence: 1001	fuck	V	JJ	O
	seroquel.	^	NN	O
	i	O	NNS	O
	need	V	VBP	B-ADR
	to	P	TO	I-ADR
	be	V	VB	I-ADR
	awake	A	JJ	I-ADR
	0	0	0	O
Sentence: 1002	rt	~	NN	O
	@bromethazine:	V	VB	O
	my	D	PRP$	O
	life	N	NN	O
	can	V	MD	O
	be	V	VB	O
	divided	V	VBN	O
	into	P	IN	O
	pre-seroquel	N	JJ	O
	and	&	CC	O
	post-seroquel	N	JJ	O
	epochs	N	NN	O
	0	0	0	O
Sentence: 1003	i	O	NNS	O
	need	V	VBP	O
	to	P	TO	O
	progress	N	VB	O
	onto	P	IN	O
	oxazepam.apparently	R	RB	O
	it's	L	VBZ	O
	more	A	RBR	O
	sedating.	N	JJ	O
	seroquel	N	NN	O
	is	V	VBZ	O
	sedating,	A	JJ	O
	but	&	CC	O
	you	O	PRP	O
	can	V	MD	O
	hardly	R	RB	B-ADR
	open	V	VB	I-ADR
	or	&	CC	I-ADR
	close	V	VB	I-ADR
	your	D	PRP$	I-ADR
	mouth.	N	NN	I-ADR
	0	0	0	O
Sentence: 1004	no	D	DT	O
	fail,	N	JJ	O
	seroquel	^	NN	O
	does	V	VBZ	O
	make	V	VB	O
	you	O	PRP	O
	hungry.	A	VB	B-ADR
	0	0	0	O
Sentence: 1005	@glass1ncision	@	NN	O
	it's	L	NN	O
	called	V	VBN	O
	seroquel	^	NN	O
	prolong	V	NN	O
	(quetiapine).	R	JJ	O
	apart	R	RB	O
	from	P	IN	O
	the	D	DT	O
	weight	N	NN	B-ADR
	gain,	N	NN	I-ADR
	i	O	NN	O
	am	V	VBP	O
	actually	R	RB	O
	quite	R	RB	O
	happy	A	JJ	O
	with	P	IN	O
	it.	O	NN	O
	0	0	0	O
Sentence: 1006	seroquel	^	NN	O
	has	V	VBZ	O
	arrived.	V	VBN	O
	question	N	NN	O
	now	R	RB	O
	is	V	VBZ	O
	when	R	WRB	O
	do	V	VBP	O
	i	O	RB	O
	want	V	VB	O
	to	P	TO	O
	be	V	VB	O
	zombified?	A	NN	B-ADR
	0	0	0	O
Sentence: 1007	two	$	CD	O
	days	N	NNS	O
	without	P	IN	O
	my	D	PRP$	O
	seroquel�	N	NN	O
	i	O	NN	O
	feel	V	VBP	B-ADR
	like	P	IN	I-ADR
	death,	N	NN	I-ADR
	seriously	R	RB	O
	0	0	0	O
Sentence: 1008	stopped	V	VBD	O
	#seroquel	^	NN	O
	for	P	IN	O
	2	$	CD	O
	months	N	NNS	O
	as	P	IN	O
	it	O	PRP	O
	caused	V	VBD	O
	terrible	A	JJ	O
	side	N	NN	O
	effect.	N	NN	O
	had	V	VBD	O
	to	P	TO	O
	start	V	VB	O
	back	R	RP	O
	up	T	RP	O
	or	&	CC	O
	lose	V	VB	O
	my	D	PRP$	O
	job	N	NN	O
	#hotflashes	#	NNS	B-ADR
	r	V	VBP	O
	soooo	R	JJ	O
	fun	A	NN	O
	#thisismylife	#	NN	O
	0	0	0	O
Sentence: 1009	although	P	IN	O
	taking	V	VBG	O
	it	O	PRP	O
	now	R	RB	O
	would	V	MD	O
	run	V	VB	O
	counter	N	RB	O
	to	P	TO	O
	my	D	PRP$	O
	current	A	JJ	O
	""food	N	NN	O
	seroquel	N	NN	O
	=	,	NNP	O
	rls""	N	NN	B-ADR
	philosophy	N	NN	O
	0	0	0	O
Sentence: 1010	wish	V	JJ	O
	i	O	NN	O
	could	V	MD	O
	stay	V	VB	O
	up	T	RB	O
	and	&	CC	O
	do	V	VB	O
	nicething	V	VBG	O
	with	P	IN	O
	all	D	PDT	O
	the	D	DT	O
	loveliesd	N	NN	O
	but	&	CC	O
	woah	!	NN	O
	does	V	VBZ	O
	seroquel	^	VB	O
	hit	V	VB	B-ADR
	hard	A	JJ	I-ADR
	0	0	0	O
Sentence: 1011	i	O	JJ	O
	wonder	V	VBP	O
	if	P	IN	O
	seroquel	^	JJ	O
	/then/	R	NN	O
	food	N	NN	O
	still	R	RB	O
	equals	V	VBZ	O
	restless	A	JJ	B-ADR
	legs	N	NNS	I-ADR
	0	0	0	O
Sentence: 1012	seroquel	^	NN	O
	takes	V	VBZ	O
	a	D	DT	O
	long	A	JJ	O
	time	N	NN	O
	to	P	TO	O
	hit	V	VB	O
	me	O	PRP	O
	]:::	,	VB	O
	0	0	0	O
Sentence: 1013	#schizophrenia	#	NN	O
	#seroquel	#	NN	O
	did	V	VBD	O
	not	R	RB	O
	suit	V	VB	O
	me	O	PRP	O
	at	P	IN	O
	all.	N	NN	O
	had	V	VBD	O
	severe	A	JJ	O
	tremors	N	NNS	B-ADR
	and	&	CC	O
	weight	N	JJ	B-ADR
	gain.	V	NN	I-ADR
	diabetes	N	VBZ	I-ADR
	too!	R	RB	O
	switched	V	VBN	O
	to	P	TO	O
	#abilify.	^	VB	O
	suits	V	NNS	O
	me	O	PRP	O
	well.	!	VBP	O
	0	0	0	O
Sentence: 1014	ooh	!	IN	O
	me	O	PRP	O
	too!	R	VBP	O
	rt	V	JJ	O
	@xyle50ul:	$	NNP	O
	#schizophrenia	N	NNP	O
	#seroquel	N	NNP	O
	did	V	VBD	O
	not	R	RB	O
	suit	V	VB	O
	me	O	PRP	O
	at	P	IN	O
	all.	N	NN	O
	had	V	VBD	O
	severe	A	JJ	O
	tremors	N	NNS	B-ADR
	and	&	CC	O
	weight	N	NN	B-ADR
	gain.	V	NN	I-ADR
	0	0	0	O
Sentence: 1015	i	O	NN	O
	feel	V	VBP	O
	as	P	IN	O
	though	P	IN	O
	it	O	PRP	O
	looks	V	VBZ	O
	like	P	IN	O
	a	D	DT	O
	took	N	VBD	O
	200	$	CD	O
	mg	N	NN	O
	or	&	CC	O
	so	R	RB	O
	or	&	CC	O
	seroquel	^	NN	O
	before	P	IN	O
	i	O	NN	O
	got	V	VBD	O
	to	P	TO	O
	school.	N	VB	O
	0	0	0	O
Sentence: 1016	@amandabynes	@	NNS	O
	please,	V	VBP	O
	look	V	VBP	O
	into	P	IN	O
	seroquel.	^	NN	O
	0	0	0	O
Sentence: 1017	remember	V	VB	O
	that	D	IN	O
	one	$	CD	O
	time	N	NN	O
	i	O	NN	O
	snorted	V	VBD	O
	trazodone	^	NN	O
	on	P	IN	O
	accident	N	NN	O
	and	&	CC	O
	couldn't	V	NN	O
	stop	V	VB	O
	sneezing?	V	NN	O
	good	A	JJ	O
	times...	N	NN	O
	0	0	0	O
Sentence: 1018	zyrtec,	^	NN	O
	benadryl,	^	NN	O
	lortab,	N	NN	O
	etodolac,	N	NN	O
	flexeril,	N	NN	O
	celexa,	N	NN	O
	trazodone,	N	NN	O
	temazepam,	N	NN	O
	motrin,	N	NN	O
	&amp;	N	NNP	O
	aspirin.	N	NN	O
	i	O	NN	O
	will	V	MD	O
	either	D	VB	O
	sleep	N	NN	O
	or	&	CC	O
	die.	V	NN	O
	at	P	IN	O
	this	D	DT	O
	point	N	NN	O
	idc	L	NN	O
	0	0	0	O
Sentence: 1019	@ihateballoons	@	NNS	O
	that	O	WDT	O
	happens	V	VBZ	O
	every	D	DT	O
	time	N	NN	O
	i	O	NN	O
	take...	V	VBP	O
	trazodone?	N	NN	O
	i	O	NN	O
	think	V	VBP	O
	it	O	PRP	O
	was	V	VBD	O
	trazodone.	R	JJ	O
	0	0	0	O
Sentence: 1020	@cmichaelgibson,	,	NNS	O
	so	R	RB	O
	i	O	JJ	O
	guess	V	NN	O
	trazodone,	^	NN	O
	or	&	CC	O
	other	A	JJ	O
	psychiatric	A	JJ	O
	drugs	N	NNS	O
	are	V	VBP	O
	not	R	RB	O
	as	R	IN	O
	common	N	JJ	O
	either....	&	NN	O
	0	0	0	O
Sentence: 1021	diazepam	N	NN	O
	trazodone	N	NN	O
	=	,	NNP	O
	bliss.	N	NN	O
	who	O	WP	O
	needs	V	VBZ	O
	a	D	DT	O
	glass	N	NN	O
	of	P	IN	O
	wine?	N	NN	O
	#chilledout	#	NN	O
	0	0	0	O
Sentence: 1022	@eqinnastra	@	IN	O
	all	X	PDT	O
	the	D	DT	O
	time!	N	NN	O
	i	O	NN	O
	took	V	VBD	O
	trazodone	^	NN	O
	last	A	JJ	O
	night	N	NN	O
	and	&	CC	O
	it	O	PRP	O
	really	R	RB	O
	helped-	V	JJ	O
	but	&	CC	O
	it	O	PRP	O
	was	V	VBD	O
	difficult	A	JJ	B-ADR
	to	P	TO	I-ADR
	wake	V	VB	I-ADR
	up	T	RP	I-ADR
	:-/	E	NN	O
	0	0	0	O
Sentence: 1023	@stinkings	@	NNS	O
	@evilbadgerette	@	VBP	O
	trazodone	^	NN	O
	was	V	VBD	O
	evil.	A	RB	O
	turned	V	VBN	O
	you	O	PRP	O
	all	D	DT	O
	flat	A	JJ	B-ADR
	:(	E	NN	O
	0	0	0	O
Sentence: 1024	trying	V	VBG	O
	to	P	TO	O
	go	V	VB	O
	to	P	TO	O
	bed	V	VB	O
	early	R	JJ	O
	tonight.	R	NN	O
	took	V	VBD	O
	my	D	PRP$	O
	trazodone	N	NN	O
	again	R	RB	O
	just	R	RB	O
	so	R	RB	O
	i	O	JJ	O
	hopefully	R	RB	O
	don't	V	VBP	O
	wake	V	VB	O
	up	T	RP	O
	at	P	IN	O
	five	$	CD	O
	am	V	VBP	O
	but	&	CC	O
	i	O	VBP	O
	probably	R	RB	O
	will	V	MD	O
	ugh	!	VB	O
	0	0	0	O
Sentence: 1025	i've	L	NN	O
	taken	V	VBN	O
	everything	N	NN	O
	but	&	CC	O
	my	D	PRP$	O
	trazodone	N	NN	O
	that's	L	NN	O
	tonight,	R	NN	O
	but	&	CC	O
	the	D	DT	O
	nasal	A	JJ	O
	spray	N	NN	O
	is	V	VBZ	O
	giving	V	VBG	O
	me	O	PRP	O
	a	D	DT	O
	drip	N	NN	B-ADR
	:|	E	NN	O
	0	0	0	O
Sentence: 1026	rp	G	NN	O
	mcmurphy	^	NN	O
	was	V	VBD	O
	right	R	JJ	O
	about	P	IN	O
	the	D	DT	O
	trazodone	N	NN	O
	being	V	VBG	O
	my	D	PRP$	O
	new	A	JJ	O
	favorite	A	JJ	O
	bed-buddy.	N	JJ	O
	rip,	V	NN	O
	melatonin	N	NN	O
	dreams.	N	NN	B-ADR
	you	O	PRP	O
	were	V	VBD	O
	getting	V	VBG	O
	too	R	RB	O
	weird	A	JJ	O
	-	,	:	O
	even	R	RB	O
	for	P	IN	O
	me.	O	NN	O
	0	0	0	O
Sentence: 1027	time	N	NN	O
	to	P	TO	O
	dig	V	VB	O
	up	T	RP	O
	my	D	PRP$	O
	old	A	JJ	O
	trazodone.	N	NN	O
	0	0	0	O
Sentence: 1028	last	A	JJ	B-ADR
	night	N	NN	I-ADR
	i	O	NN	I-ADR
	was	V	VBD	I-ADR
	a	D	DT	I-ADR
	mermaid	N	NN	I-ADR
	and	&	CC	I-ADR
	then	R	RB	I-ADR
	a	D	DT	I-ADR
	wizard	N	NN	I-ADR
	who	O	WP	I-ADR
	had	V	VBD	I-ADR
	to	P	TO	I-ADR
	save	V	VB	I-ADR
	the	D	DT	I-ADR
	world	N	NN	I-ADR
	while	P	IN	I-ADR
	being	V	VBG	I-ADR
	hunted	V	VBN	I-ADR
	by	P	IN	I-ADR
	the	D	DT	I-ADR
	japanese...	^	NN	I-ADR
	err	!	VBZ	O
	thank	V	IN	O
	you	O	PRP	O
	#trazodone	#	CD	O
	?	,	.	O
	0	0	0	O
Sentence: 1029	writing	V	VBG	O
	notes	N	NNS	O
	to	P	TO	O
	myself	O	VB	O
	to	P	TO	O
	remind	V	VB	O
	myself	O	PRP	O
	trazodone	V	JJ	O
	causes	V	VBZ	O
	priapism.	D	JJ	O
	pharmacology	N	NN	O
	is	V	VBZ	O
	cracking	V	VBG	O
	me	O	PRP	O
	up.	T	JJ	O
	http://t.co/ecndhfmf9p	U	NN	O
	0	0	0	O
Sentence: 1030	@droz	@	NN	O
	i	O	NNS	O
	take	V	VBP	O
	trazodone	N	NN	O
	for	P	IN	O
	my	D	PRP$	O
	#insomina	N	NN	O
	&amp;	N	NN	O
	still	R	RB	O
	have	V	VBP	O
	a	D	DT	O
	hard	A	JJ	O
	time	N	NN	O
	falling	V	VBG	O
	asleep	R	JJ	O
	or	&	CC	O
	i	O	JJ	O
	end	V	VBP	O
	up	T	RP	O
	having	V	VBG	O
	crazy	A	JJ	B-ADR
	dreams	N	NNS	I-ADR
	that	P	WDT	O
	wake	V	VBP	O
	me	O	PRP	O
	up!?!	T	JJ	O
	#ozsleep	#	NN	O
	0	0	0	O
Sentence: 1031	pop	V	NN	O
	a	D	DT	O
	trazodone	N	NN	O
	i	O	NN	O
	have	V	VBP	O
	fuckin	V	VBN	O
	dry	A	JJ	B-ADR
	mouth	N	NN	I-ADR
	0	0	0	O
Sentence: 1032	trazodone	^	NN	O
	is	V	VBZ	O
	not	R	RB	O
	working	V	VBG	O
	since	P	IN	O
	he	O	PRP	O
	started	V	VBD	O
	me	O	PRP	O
	at	P	IN	O
	such	A	PDT	O
	a	D	DT	O
	low	A	JJ	O
	dose.	N	NN	O
	i'm	L	NN	O
	wide	A	JJ	O
	awake	A	NN	O
	for	P	IN	O
	the	D	DT	O
	majority	N	NN	O
	of	P	IN	O
	the	D	DT	O
	night.	N	JJ	O
	cutting	V	NN	O
	privacy.	N	NN	O
	0	0	0	O
Sentence: 1033	trazodone	^	NN	O
	is	V	VBZ	O
	no	D	DT	O
	joke.	N	NN	O
	slept	V	VBD	B-ADR
	through	P	IN	I-ADR
	every	D	DT	I-ADR
	alarm.	N	NN	I-ADR
	0	0	0	O
Sentence: 1034	trazodone	^	NN	O
	hangovers	N	NNS	B-ADR
	are	V	VBP	O
	the	D	DT	O
	worst,	A	JJ	O
	though.	P	NN	O
	sigh	V	NN	O
	0	0	0	O
Sentence: 1035	i	O	NN	O
	only	R	RB	O
	have	V	VBP	O
	like	P	IN	O
	3	$	CD	O
	days	N	NNS	O
	left	V	VBN	O
	of	P	IN	O
	my	D	PRP$	O
	trazodone	N	NN	O
	and	&	CC	O
	i	O	NN	O
	don't	V	VBP	O
	have	V	VBP	O
	refills	N	NNS	O
	greeaaattt	A	VBP	O
	:(((	E	NN	O
	0	0	0	O
Sentence: 1036	god	^	NN	O
	knows	V	VBZ	O
	how	R	WRB	O
	i'm	L	JJ	O
	going	V	VBG	O
	to	P	TO	O
	sleep	V	VB	O
	tonight	R	NN	O
	after	P	IN	O
	sleeping	V	VBG	B-ADR
	9	$	CD	I-ADR
	hours	N	NNS	I-ADR
	in	P	IN	I-ADR
	the	D	DT	I-ADR
	day	N	NN	I-ADR
	?	,	.	O
	#trazodone	#	CD	O
	?	,	.	O
	0	0	0	O
Sentence: 1037	ah,	!	IN	O
	the	D	DT	O
	sunday	^	JJ	O
	night	N	NN	O
	sleep...my	V	NN	O
	worst	A	JJS	O
	enemy.	N	NN	O
	do	V	VBP	O
	work	N	VB	O
	trazodone	N	NN	O
	#zzzzzzz	#	NN	O
	0	0	0	O
Sentence: 1038	effects	N	NNS	O
	of	P	IN	O
	repeated	V	VBN	O
	dosing	V	VBG	O
	with	P	IN	O
	mirtazapine,	^	JJ	O
	trazodone,	^	NN	O
	or	&	CC	O
	placebo	N	NN	O
	on	P	IN	O
	driving	V	VBG	O
	performance	N	NN	O
	and	&	CC	O
	cognitive	A	JJ	O
	function...	N	NN	O
	0	0	0	O
Sentence: 1039	side	N	NN	O
	affects	V	NNS	O
	of	P	IN	O
	this	D	DT	O
	withdrawal	N	NN	B-ADR
	contains	V	VBZ	O
	confusion,	N	JJ	B-ADR
	deliriousness,	N	NN	I-ADR
	nauesousness	N	NN	I-ADR
	and	&	CC	O
	insomnia	^	NN	B-ADR
	#withdrawal	N	NNP	O
	#trazodone	#	NNP	O
	#omgicantwait	#	NNP	O
	#help	#	NN	O
	0	0	0	O
Sentence: 1040	&amp;	!	NNS	O
	i'm	L	MD	O
	not	R	RB	O
	taking	V	VBG	O
	that	O	IN	O
	trazodone	V	NN	O
	ever	R	RB	O
	again	R	RB	O
	shit	N	VB	O
	had	V	VBD	O
	me	O	PRP	O
	sleep	V	VB	B-ADR
	for	P	IN	I-ADR
	like	A	IN	I-ADR
	12	$	CD	I-ADR
	hours	N	NNS	I-ADR
	0	0	0	O
Sentence: 1041	woke	V	VBD	O
	up	T	RP	O
	from	P	IN	O
	a	D	DT	O
	nap	N	NN	O
	with	P	IN	O
	a	D	DT	O
	really	R	RB	O
	bad	A	JJ	O
	headache,	N	NN	B-ADR
	my	D	PRP$	O
	2nd	A	CD	O
	headache	N	NN	O
	in	P	IN	O
	three	$	CD	O
	days.	N	NN	O
	#trazodone	#	CD	O
	#withdrawls	#	NN	B-ADR
	0	0	0	O
Sentence: 1042	@mr_ocd:	^	JJ	O
	diazepam	N	NN	O
	trazodone	N	NN	O
	family	N	NN	O
	guy	N	JJ	O
	american	^	JJ	O
	dad	N	NN	O
	on	P	IN	O
	fox	N	NN	O
	=	,	NN	O
	chilled	V	VBD	O
	out	T	RP	O
	time	N	NN	O
	for	P	IN	O
	fun.	N	JJ	O
	that's	L	NN	O
	genius..!!	N	NN	O
	haha	!	NN	O
	0	0	0	O
Sentence: 1043	exhausted...can't	V	RB	O
	fall	V	VB	O
	asleep.	R	NN	O
	don't	V	NN	O
	wanna	V	VBD	O
	take	V	VB	O
	a	D	DT	O
	trazadone	N	NN	O
	and	&	CC	O
	wake	V	VB	O
	up	T	RP	O
	hungover.	A	NN	B-ADR
	#sleepdisorderproblems	#	NNS	O
	0	0	0	O
Sentence: 1044	@iamjoy1	@	JJ	O
	yeah	!	NN	O
	i	O	NN	O
	know,	V	VBP	O
	i	O	JJ	O
	dont	V	VBP	O
	take	V	VB	O
	my	D	PRP$	O
	trazadone	N	NN	O
	at	P	IN	O
	night	N	NN	O
	cause	P	NN	O
	it	O	PRP	O
	makes	V	VBZ	O
	me	O	PRP	O
	feel	V	VB	O
	groggy	A	NNS	B-ADR
	in	P	IN	O
	the	D	DT	O
	morning	N	NN	O
	and	&	CC	O
	i	O	NN	O
	wont	V	VBP	B-ADR
	wake	V	NN	I-ADR
	to	P	TO	O
	my	D	PRP$	O
	alarm):	N	NN	O
	0	0	0	O
Sentence: 1045	@inukeyou	@	NN	O
	and	&	CC	O
	then	R	RB	O
	i	O	VB	O
	had	V	VBD	O
	horrible	A	JJ	B-ADR
	sleep	N	JJ	I-ADR
	once	R	NN	O
	i	O	NN	O
	took	V	VBD	O
	the	D	DT	O
	trazodone.	N	NN	O
	i	O	NN	O
	just	R	RB	O
	couldn't	V	JJ	O
	win,	V	NNS	O
	haha.	!	NN	O
	0	0	0	O
Sentence: 1046	i	O	NN	O
	can't	V	VBP	O
	stop	V	VB	O
	yawning	V	VBG	B-ADR
	#trazodone	#	NN	O
	0	0	0	O
Sentence: 1047	had	V	VBD	O
	a	D	DT	O
	dream	N	NN	B-ADR
	my	D	PRP$	O
	eyes	N	NNS	O
	got	V	VBD	O
	burned	V	VBN	O
	out	P	IN	O
	of	P	IN	O
	my	D	PRP$	O
	head.	N	NN	O
	thank	V	NN	O
	you	O	PRP	O
	trazodone	V	VBP	O
	0	0	0	O
Sentence: 1048	i'm	L	NN	O
	taking	V	VBG	O
	six	$	CD	O
	of	P	IN	O
	my	D	PRP$	O
	trazodone	N	NN	O
	pills	N	NNS	O
	and	&	CC	O
	i	O	JJ	O
	swear	V	VBP	O
	to	P	TO	O
	god	^	VB	O
	if	P	IN	O
	i	O	JJ	O
	dont	V	VBP	O
	go	V	VBP	O
	to	P	TO	O
	sleep	V	VB	O
	tonight,	R	NN	O
	i'm	L	NN	O
	going	V	VBG	O
	to	P	TO	O
	take	V	VB	O
	the	D	DT	O
	whole	A	JJ	O
	bottle.	N	NN	O
	0	0	0	O
Sentence: 1049	21y.o.	$	CD	O
	w/	P	JJ	O
	sickle-cell	^	JJ	O
	anemia	^	NN	O
	and	&	CC	O
	taking	V	VBG	O
	trazodone	N	NN	O
	presents	V	NNS	O
	w/	P	VBP	O
	priapism.	N	JJ	B-ADR
	what's	L	IN	O
	the	D	DT	O
	cause?	N	NN	O
	0	0	0	O
Sentence: 1050	@radxradio	@	NN	O
	this	O	DT	O
	made	V	VBD	O
	me	O	PRP	O
	laugh.	V	VB	O
	trazodone	R	NN	O
	here.	R	NN	O
	sweet	A	JJ	O
	dreams!	N	NN	O
	;)	E	NN	O
	0	0	0	O
Sentence: 1051	i'd	L	NNS	O
	like	V	IN	O
	to	P	TO	O
	hang	V	VB	O
	out,	T	NN	O
	but	&	CC	O
	trazodone	R	NN	O
	and	&	CC	O
	haldol	^	NN	O
	combined	V	VBN	O
	with	P	IN	O
	family	N	NN	O
	guy	N	NN	O
	on	P	IN	O
	netflix	^	NNS	O
	have	V	VBP	O
	been	V	VBN	O
	pestering	V	VBG	O
	me	O	PRP	O
	to	P	TO	O
	hang	V	VB	O
	out.	T	JJ	O
	gnight	!	NN	O
	cunts!	N	NN	O
	0	0	0	O
Sentence: 1052	@launterfied2	@	NN	O
	@dapperjustin	@	NN	O
	then	R	RB	O
	i	O	VBZ	O
	think	V	VBP	O
	trazodone	^	NN	O
	works	V	VBZ	O
	specifically	R	RB	O
	for	P	IN	O
	insomnia	^	JJ	O
	(depression	N	NN	O
	too	R	RB	O
	but	&	CC	O
	bleh)	!	VB	O
	0	0	0	O
Sentence: 1053	trazodone	^	NN	O
	y	R	NN	O
	u	O	IN	O
	not	R	RB	O
	working	V	VBG	O
	0	0	0	O
Sentence: 1054	@rjkaram21	@	JJ	O
	u	O	JJ	O
	mean	V	NN	O
	trazodone	N	NN	O
	haha	!	NN	O
	0	0	0	O
Sentence: 1055	i	O	NNS	O
	need	V	VBP	O
	a	D	DT	O
	few	A	JJ	O
	trazodone	N	NN	O
	and	&	CC	O
	a	D	DT	O
	good	A	JJ	O
	nights	N	NNS	O
	sleep.	N	VBP	O
	see	V	VB	O
	you	O	PRP	O
	guys.	N	VBP	O
	i	O	JJ	O
	really	R	RB	O
	hope	V	VBP	O
	i	O	NNS	O
	wake	V	VBP	O
	up	T	RP	O
	to	P	TO	O
	storyline.	N	VB	O
	*grins*	N	NN	O
	0	0	0	O
Sentence: 1056	hi,	!	NN	O
	my	D	PRP$	O
	name's	N	JJ	O
	makenna	^	NN	O
	and	&	CC	O
	my	D	PRP$	O
	mom	N	NN	O
	wanted	V	VBD	O
	to	P	TO	O
	give	V	VB	O
	me	O	PRP	O
	melatonin	N	JJ	O
	instead	R	RB	O
	of	P	IN	O
	my	D	PRP$	O
	trazodone	N	NN	O
	and	&	CC	O
	i	O	NN	O
	haven't	V	VBP	O
	gone	V	VBN	O
	to	P	TO	O
	sleep	V	VB	O
	yet..	R	NN	O
	fml.	!	NN	O
	0	0	0	O
Sentence: 1057	im	L	NN	O
	on	P	IN	O
	the	D	DT	O
	codiene	N	JJ	O
	lean	V	JJ	O
	oxy	A	NN	O
	hydro	N	NN	O
	pill	N	NN	O
	trazodone	N	NN	O
	ah	!	NN	O
	man	N	NN	O
	loud	A	JJ	O
	n	&	JJ	O
	moscato	N	NN	O
	vision	N	NN	B-ADR
	blurry	A	NN	I-ADR
	still	R	RB	O
	alot	A	VBZ	O
	on	P	IN	O
	deck	N	NN	O
	fuck	V	NN	O
	everybody	N	NN	O
	im	L	JJ	O
	rollin	V	NN	O
	#superhard	#	NN	O
	0	0	0	O
Sentence: 1058	best	A	JJS	O
	dream	N	NN	O
	ever	R	RB	O
	last	A	JJ	O
	night.	N	JJ	O
	thank	V	NN	O
	you	O	PRP	O
	trazodone.	V	VBP	O
	0	0	0	O
Sentence: 1059	watched	V	VBN	O
	""silver	A	JJ	O
	linings	N	NNS	O
	playbook""	N	VBP	O
	tonight.	R	JJ	O
	terrific	A	NN	O
	movie,	N	NN	O
	except	P	IN	O
	nobody	N	NN	O
	says	V	VBZ	O
	trazodone	N	NN	O
	like	P	IN	O
	that.	O	NN	O
	0	0	0	O
Sentence: 1060	dear	A	NN	O
	lord	N	NN	O
	how	R	WRB	O
	did	V	VBD	O
	i	O	VB	O
	just	R	RB	B-ADR
	now	R	RB	I-ADR
	wake	V	VBP	I-ADR
	up?	T	JJ	I-ADR
	thank	V	NN	O
	you	O	PRP	O
	trazodone	V	VBP	O
	for	P	IN	O
	ruining	V	VBG	O
	my	D	PRP$	O
	life.	N	NN	O
	0	0	0	O
Sentence: 1061	@thekatieduke	@	JJ	O
	pt	N	NN	O
	with	P	IN	O
	similar	A	JJ	O
	found	V	VBN	O
	out	T	IN	O
	trazodone	N	NN	O
	can	V	MD	O
	do	V	VB	O
	the	D	DT	O
	same.	A	NN	O
	md	^	NN	O
	said	V	VBD	O
	it	O	PRP	O
	was	V	VBD	O
	common.	A	JJ	O
	""trazodone	N	NN	O
	gives	V	VBZ	O
	you	O	PRP	O
	a	D	DT	O
	bone"".	N	NN	B-ADR
	he	O	PRP	O
	is	V	VBZ	O
	a	D	DT	O
	poet.	N	NN	O
	0	0	0	O
Sentence: 1062	my	D	PRP$	O
	tolerance	N	NN	B-ADR
	for	P	IN	O
	my	D	PRP$	O
	trazodone	N	NN	O
	goes	V	VBZ	O
	up	T	RP	O
	every	D	DT	O
	few	A	JJ	O
	days??	N	NN	O
	0	0	0	O
Sentence: 1063	@katie_woodman	@	JJ	O
	fingers	N	NNS	O
	crossed	V	VBD	O
	i	O	NNS	O
	have	V	VBP	O
	been	V	VBN	O
	taken	V	VBN	O
	off	T	RP	O
	tysabri	^	NN	O
	because	P	IN	O
	my	D	PRP$	O
	body	N	NN	O
	is	V	VBZ	O
	resisting	V	VBG	B-ADR
	it	O	PRP	I-ADR
	ha	!	JJ	O
	typical	A	JJ	O
	hope	V	NN	O
	you	O	PRP	O
	are	V	VBP	O
	doing	V	VBG	O
	ok	!	JJ	O
	:)	E	NN	O
	0	0	0	O
Sentence: 1064	was	V	VBD	O
	thinking	V	VBG	O
	of	P	IN	O
	taking	V	VBG	O
	a	D	DT	O
	break	N	NN	O
	from	P	IN	O
	tysabri,	^	NN	O
	but	&	CC	O
	i	O	NN	O
	just	R	RB	O
	ordered	V	VBD	O
	a	D	DT	O
	medical	A	JJ	O
	tag	N	NN	O
	stating	V	VBG	O
	i'm	L	NN	O
	on	P	IN	O
	it	O	PRP	O
	so	R	RB	O
	i	O	JJ	O
	guess	V	NN	O
	i	O	NN	O
	can't	V	VBP	O
	ever	R	RB	O
	quit	V	VB	O
	now!	R	NN	O
	?	,	.	O
	0	0	0	O
Sentence: 1065	#cmsc	#	VB	O
	a	D	DT	O
	new	A	JJ	O
	test	N	NN	O
	to	P	TO	O
	establish	V	VB	O
	risk	N	NN	O
	of	P	IN	O
	pml	^	NN	O
	in	P	IN	O
	tysabri	^	NN	O
	reveals	V	NNS	O
	about	P	IN	O
	half	N	NN	O
	of	P	IN	O
	jcv	^	NN	O
	infected	V	VBN	O
	patients	N	NNS	O
	have	V	VBP	O
	very	R	RB	O
	low	A	JJ	O
	risk	N	NN	O
	of	P	IN	O
	pml	^	NN	O
	0	0	0	O
Sentence: 1066	tysabri	^	JJ	O
	infusion	N	NN	O
