Sentence #	Word	POS	NPOS	Tag	
	!	,	.	O
	0	0	0	O
Sentence: 796	definitely	R	RB	O
	not	R	RB	O
	to	P	TO	O
	me	O	PRP	O
	rt	~	JJ	O
	@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 797	@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac	N	NN	O
	.	,	.	O
	get	V	VB	O
	me	O	PRP	O
	some	D	DT	O
	bananas	N	NN	O
	!	,	.	O
	!	,	.	O
	lol	!	NN	O
	0	0	0	O
Sentence: 798	@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	foundin	N	NN	O
	prozac	N	NN	O
	@tidahrox	@	NNP	O
	seewhatyourmissing	V	NN	O
	0	0	0	O
Sentence: 799	�@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac.�	N	NN	O
	@elizabethjeanb	@	NN	O
	0	0	0	O
Sentence: 800	�@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac.�	N	NN	O
	@jerrytheslutcat	@	NN	O
	0	0	0	O
Sentence: 801	@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac	N	NN	O
	.	,	.	O
	@craigyalford94	@	VB	O
	this	O	DT	O
	too	R	RB	O
	!	,	.	O
	0	0	0	O
Sentence: 802	�@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac.�	N	NN	O
	i	O	NN	O
	love	V	VBP	O
	bananas	N	NNS	O
	@olliejcohen	@	VBP	O
	0	0	0	O
Sentence: 803	�@uberfacts	@	NNS	O
	:	~	:	O
	bananas	N	NNS	O
	contain	V	VBP	O
	a	D	DT	O
	natural	A	JJ	O
	chemical	N	NN	O
	that	P	WDT	O
	can	V	MD	O
	make	V	VB	O
	a	D	DT	O
	person	N	NN	O
	happy	A	JJ	O
	-	,	:	O
	the	D	DT	O
	same	A	JJ	O
	chemical	N	NN	O
	found	V	VBD	O
	in	P	IN	O
	prozac.�	N	NN	O
	happy	A	JJ	O
	banana	N	NN	O
	yayay	N	NN	O
	:	,	:	O
	)	,	)	O
	0	0	0	O
Sentence: 804	grandpa	N	NN	O
	prozac	N	NN	O
	&	&	CC	O
	the	D	DT	O
	gr8	A	NN	O
	depression	N	NN	O
	by	P	IN	O
	@ltcartoons	@	NNS	O
	#offbeat	#	JJ	O
	#cartoons	#	NNS	O
	#humor	#	VBP	O
	http	U	NN	O
	:	~	:	O
	//t.co/ziqxo5tykn	G	NN	O
	0	0	0	O
Sentence: 805	@subliminalphil	@	NN	O
	:	~	:	O
	@justlafrench	@	JJ	O
	that's	L	NN	O
	why	R	WRB	O
	i	O	NN	O
	hope	V	VBP	O
	you	O	PRP	O
	never	R	RB	O
	take	V	VBP	O
	prozac	N	NN	O
	,	,	,	O
	because	P	IN	O
	i	O	JJ	O
	want	V	VBP	O
	your	D	PRP$	O
	peepee	N	NN	O
	to	P	TO	O
	be	V	VB	O
	hard	A	JJ	O
	and	&	CC	O
	strong	A	JJ	O
	for	P	IN	O
	all	D	DT	O
	eternity	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 806	in	P	IN	O
	the	D	DT	O
	60's	$	CD	O
	people	N	NNS	O
	took	V	VBD	O
	acid	N	NN	O
	to	P	TO	O
	make	V	VB	O
	the	D	DT	O
	world	N	NN	O
	weird	A	NN	O
	.	,	.	O
	now	R	RB	O
	the	D	DT	O
	world	N	NN	O
	is	V	VBZ	O
	weird	A	JJ	O
	,	,	,	O
	people	N	NNS	O
	take	V	VBP	O
	prozac	N	NN	O
	to	P	TO	O
	make	V	VB	O
	it	O	PRP	O
	normal	A	JJ	O
	.	,	.	O
	0	0	0	O
Sentence: 807	prozac	^	NN	O
	makes	V	VBZ	O
	me	O	PRP	O
	want	V	VB	O
	to	P	TO	O
	destroy	V	VB	B-ADR
	myself	O	PRP	I-ADR
	.	,	.	O
	js	G	NN	O
	.	,	.	O
	#core	#	NN	O
	0	0	0	O
Sentence: 808	do	V	VB	O
	i	O	NNS	O
	come	V	VB	O
	off	T	RP	O
	my	D	PRP$	O
	medication	N	NN	O
	or	&	CC	O
	do	V	VB	O
	i	O	VB	O
	just	R	RB	O
	continue	V	VB	O
	to	P	TO	O
	be	V	VB	O
	a	D	DT	O
	prozac	N	NN	O
	zombie	N	NN	B-ADR
	0	0	0	O
Sentence: 809	@_billy0wnz_	@	NN	O
	can	V	MD	O
	i	O	VB	O
	take	V	VB	O
	that	O	DT	O
	with	P	IN	O
	prozac	^	NN	O
	?	,	.	O
	i'm	L	NN	O
	bipolar	A	NN	O
	0	0	0	O
Sentence: 810	from	P	IN	O
	your	D	PRP$	O
	sixties	N	NNS	O
	people	N	NNS	O
	bought	V	VBD	O
	level	N	NN	O
	of	P	IN	O
	acidity	N	NN	O
	to	P	TO	O
	build	V	VB	O
	our	D	PRP$	O
	world	N	NN	O
	peculiar	A	NN	O
	.	,	.	O
	at	P	IN	O
	this	D	DT	O
	time	N	NN	O
	our	D	PRP$	O
	world	N	NN	O
	is	V	VBZ	O
	usually	R	RB	O
	peculiar	A	JJ	O
	,	,	,	O
	people	N	NNS	O
	take	V	VBP	O
	prozac	N	NN	O
	0	0	0	O
Sentence: 811	@niccktee	@	NN	O
	could	V	MD	O
	use	V	VB	O
	some	D	DT	O
	prozac	N	NN	O
	.	,	.	O
	?	,	.	O
	0	0	0	O
Sentence: 812	@gromkath	@	NN	O
	it's	L	NN	O
	all	D	DT	O
	training	N	NN	O
	injuries	N	NNS	O
	.	,	.	O
	3	$	CD	O
	of	P	IN	O
	them	O	PRP	O
	.	,	.	O
	and	&	CC	O
	prozac	N	JJ	O
	withdrawal	N	NN	B-ADR
	.	,	.	O
	0	0	0	O
Sentence: 813	dj	^	NN	O
	paul	^	NN	O
	vs	P	NN	O
	dione	^	NN	O
	�	,	NN	O
	here	R	RB	O
	comes	V	VBZ	O
	the	D	DT	O
	prozac	N	NN	O
	0	0	0	O
Sentence: 814	or	&	CC	O
	maybe	R	RB	O
	that's	L	IN	O
	the	D	DT	O
	prozac	N	NN	O
	ugh	!	IN	O
	i	O	NNS	O
	need	V	VBP	O
	a	D	DT	O
	nap	N	NN	B-ADR
	always	R	RB	O
	0	0	0	O
Sentence: 815	one	$	CD	O
	prozac	N	VBZ	O
	a	D	DT	O
	day	N	NN	O
	0	0	0	O
Sentence: 816	@ilaconlaccento	@	IN	O
	@prozac	@	NNP	O
	@mary_ey	@	NNP	O
	gonna	V	NN	O
	be	V	VB	O
	huge	A	JJ	O
	if	P	IN	O
	it	O	PRP	O
	works	V	VBZ	O
	out	T	RP	O
	!	,	.	O
	if	P	IN	O
	not	R	RB	O
	-	,	:	O
	let's	L	NN	O
	skype	^	NN	O
	and	&	CC	O
	cry	V	NN	O
	together	R	RB	O
	0	0	0	O
Sentence: 817	@helloimmarta	@	JJ	O
	@mary_ey	@	NNP	O
	@prozac	@	NNP	O
	idk..	!	NN	O
	.	,	.	O
	are	V	VBP	O
	you	O	PRP	O
	thinking	V	VBG	O
	about	P	IN	O
	some	D	DT	O
	dates	N	NNS	O
	in	P	IN	O
	particular	A	JJ	O
	?	,	.	O
	0	0	0	O
Sentence: 818	@ilaconlaccento	@	IN	O
	@mary_ey	@	NNP	O
	@prozac	@	NNP	O
	sheffield	^	NN	O
	,	,	,	O
	manchester	^	NN	O
	,	,	,	O
	leeds	^	NNS	O
	and	&	CC	O
	some	D	DT	O
	place	N	NN	O
	to	P	TO	O
	sleep	V	VB	O
	in	P	IN	O
	leeds	^	NNS	O
	then	R	RB	O
	0	0	0	O
Sentence: 819	@bountifulpots	@	NNS	O
	i	O	VBP	O
	feel	V	VBP	O
	that	D	DT	O
	way	N	NN	O
	about	P	IN	O
	my	D	PRP$	O
	prozac	N	NN	O
	.	,	.	O
	too	R	RB	O
	often	R	RB	O
	.	,	.	O
	0	0	0	O
Sentence: 820	it	O	PRP	O
	feels	V	VBZ	O
	like	P	IN	O
	we're	L	NN	O
	all	D	DT	O
	living	V	NN	O
	in	P	IN	O
	a	D	DT	O
	prozac	N	JJ	O
	nation	N	NN	O
	,	,	,	O
	the	D	DT	O
	united	A	JJ	O
	states	N	NNS	O
	of	P	IN	O
	depression	N	NN	O
	0	0	0	O
Sentence: 821	so	R	RB	O
	apparently	R	RB	O
	60mgs	$	CD	O
	of	P	IN	O
	prozac	^	NN	O
	will	V	MD	O
	make	V	VB	O
	you	O	PRP	O
	scared	A	VBN	B-ADR
	of	P	IN	O
	eating	V	VBG	O
	gmo's	N	NN	O
	and	&	CC	O
	make	V	VB	O
	you	O	PRP	O
	think	V	VB	O
	you	O	PRP	O
	need	V	VBP	B-ADR
	to	P	TO	I-ADR
	save	V	VB	I-ADR
	the	D	DT	I-ADR
	world	N	NN	I-ADR
	!	,	.	O
	switching	V	VBG	O
	back	R	RB	O
	to	P	TO	O
	40mgs	V	CD	O
	!	,	.	O
	!	,	.	O
	!	,	.	O
	0	0	0	O
Sentence: 822	and	&	CC	O
	for	P	IN	O
	depression	N	NN	O
	,	,	,	O
	anti-depressant	N	JJ	O
	drugs	N	NNS	O
	such	A	JJ	O
	as	P	IN	O
	prozac	N	NN	O
	,	,	,	O
	work	N	NN	O
	by	P	IN	O
	increasing	V	VBG	O
	the	D	DT	O
	activity	N	NN	O
	of	P	IN	O
	the	D	DT	O
	brain	N	NN	O
	neurotransmitter	P	NN	O
	serotonin	N	NN	O
	&	&	CC	O
	this	O	DT	O
	0	0	0	O
Sentence: 823	@aerobicsfirst	@	RB	O
	ok.....no	!	NN	O
	problem	N	NN	O
	.	,	.	O
	i	O	NN	O
	did	V	VBD	O
	think	V	VB	O
	running	V	NN	O
	shoes	N	NNS	O
	and	&	CC	O
	snorting	V	VBG	O
	prozac	N	NNS	O
	were	V	VBD	O
	at	P	IN	O
	the	D	DT	O
	opposite	A	JJ	O
	end	N	NN	O
	of	P	IN	O
	the	D	DT	O
	relationship	N	NN	O
	spectrum	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 824	@intervalthinks	@	NNS	O
	@newscientist	@	VBP	O
	give	V	VB	O
	them	D	PRP	O
	prozac	N	VB	O
	-	,	:	O
	not	R	RB	O
	!	,	.	O
	0	0	0	O
Sentence: 825	@saschel	@	NN	O
	for	P	IN	O
	a	D	DT	O
	moment	N	NN	O
	i	O	NN	O
	read	V	VBP	O
	"	,	JJ	O
	"	,	NNP	O
	knee	N	NN	O
	deep	A	NN	O
	in	P	IN	O
	prozac	N	JJ	O
	"	,	NNP	O
	"	,	NNP	O
	,	,	,	O
	but	&	CC	O
	nothing	N	NN	O
	to	P	TO	O
	worry	V	VB	O
	about	P	IN	O
	i	O	JJ	O
	reckon	V	NN	O
	0	0	0	O
Sentence: 826	@d_hablo	@	JJ	O
	yh	!	NN	O
	prozac	^	NN	O
	n	&	JJ	O
	ecstasy	N	JJ	O
	block	N	NN	O
	neuron	N	NN	O
	pathways	N	NNS	O
	or	&	CC	O
	some	D	DT	O
	shit	N	NN	O
	0	0	0	O
Sentence: 827	i'm	L	JJ	O
	super	A	JJ	O
	trillz	!	NN	O
	and	&	CC	O
	u	O	JJ	O
	kno	V	NN	O
	dat	O	NN	O
	aaaaand	&	NN	O
	dat	D	NN	O
	pussy	N	NN	O
	throwback	N	NN	O
	,	,	,	O
	and	&	CC	O
	any	D	DT	O
	given	V	VBN	O
	night	N	NN	O
	i	O	NN	O
	can	V	MD	O
	still	R	RB	O
	pop	V	VB	O
	that	D	IN	O
	ass	N	NN	O
	like	P	IN	O
	a	D	DT	O
	prozac	N	NN	O
	0	0	0	O
Sentence: 828	@neurobonkers	@	NNS	O
	also	R	RB	O
	,	,	,	O
	"	,	NNP	O
	"	,	NNP	O
	meth	N	NNP	O
	mouth	N	NN	O
	"	,	NNP	O
	"	,	NNP	O
	is	V	VBZ	O
	really	R	RB	O
	poverty	N	JJ	O
	mouth	N	NN	O
	.	,	.	O
	u	O	JJ	O
	don't	V	NN	O
	c	V	VBD	O
	when	R	WRB	O
	people	N	NNS	O
	take	V	VBP	O
	it	O	PRP	O
	for	P	IN	O
	adhd	N	NN	O
	.	,	.	O
	nor	&	CC	O
	in	P	IN	O
	prozac	N	NN	O
	,	,	,	O
	which	D	WDT	O
	similarly	R	RB	O
	dries	V	VBZ	B-ADR
	mouth	N	NN	I-ADR
	0	0	0	O
Sentence: 829	@pseudodeviant	@	NN	O
	i	O	NN	O
	clock	V	NN	O
	in	P	IN	O
	at	P	IN	O
	16	$	CD	O
	stone	N	NN	O
	(added	V	VBD	B-ADR
	1	$	CD	I-ADR
	stone	N	NN	I-ADR
	since	P	IN	O
	quetiapine)	^	NN	O
	and	&	CC	O
	according	V	VBG	O
	to	P	TO	O
	that	D	DT	O
	bmi	^	JJ	O
	thing	N	NN	O
	i'm	L	NN	O
	obese	A	NN	O
	,	,	,	O
	which	D	WDT	O
	i'm	L	VBP	O
	clearly	R	RB	O
	not	R	RB	O
	.	,	.	O
	0	0	0	O
Sentence: 830	i	O	JJ	O
	ate	V	VBP	B-ADR
	2	$	CD	O
	cakes	N	NNS	O
	2	P	CD	O
	pastries	N	NNS	O
	at	P	IN	O
	work	N	NN	O
	today	N	NN	O
	.	,	.	O
	blaming	V	VBG	O
	the	D	DT	O
	quetiapine	N	NN	O
	rather	R	RB	O
	than	P	IN	O
	my	D	PRP$	O
	liking	V	NN	O
	for	P	IN	O
	cakes	N	NNS	O
	.	,	.	O
	blaming	V	VBG	O
	work	N	NN	O
	too	R	RB	O
	for	P	IN	O
	providing	V	VBG	O
	free	A	JJ	O
	cake	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 831	too	R	RB	O
	scared	A	JJ	O
	to	P	TO	O
	go	V	VB	O
	back	R	RB	O
	to	P	TO	O
	sleep	V	VB	O
	horrid	A	JJ	B-ADR
	imposing	V	VBG	I-ADR
	dream	N	NN	I-ADR
	#mewmeds	#	NNS	O
	#quetiapine	#	VBP	O
	#mentalhealth	#	NN	O
	#bipolar	#	NN	O
	0	0	0	O
Sentence: 832	whoa	!	JJ	O
	quetiapine	^	NN	O
	stop	V	NN	O
	making	V	VBG	O
	me	O	PRP	O
	feel	V	VB	O
	drowsy	A	JJ	B-ADR
	yo	O	NN	O
	0	0	0	O
Sentence: 833	@mc_elhill	@	VB	O
	@mhchat	@	WP	O
	@womblegeorge	@	VBP	O
	#mhchat	#	WP	O
	i	O	NN	O
	had	V	VBD	O
	sleep	N	JJ	B-ADR
	paralysis	N	NN	I-ADR
	every	D	DT	O
	night	N	NN	O
	for	P	IN	O
	four	$	CD	O
	months	N	NNS	O
	when	R	WRB	O
	i	O	NN	O
	took	V	VBD	O
	quetiapine	^	NN	O
	in	P	IN	O
	addition	N	NN	O
	to	P	TO	O
	lamotrigine	V	VB	O
	0	0	0	O
Sentence: 834	she	O	PRP	O
	(gf)	N	VBP	O
	wouldn't	V	JJ	O
	shut	V	VBD	O
	up	T	RP	O
	,	,	,	O
	arguing	V	VBG	O
	,	,	,	O
	i	O	NN	O
	just	R	RB	O
	wanted	V	VBD	O
	to	P	TO	O
	sleep	V	VB	O
	,	,	,	O
	i	O	VB	O
	didn't	V	VBP	O
	think	V	VB	O
	it	O	PRP	O
	would	V	MD	O
	be	V	VB	O
	lethal	A	JJ	O
	.	,	.	O
	took	V	VBD	O
	9000mg	^	CD	O
	quetiapine	^	NN	O
	etoh	R	NN	O
	suuuurrre	A	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 835	got	V	VBD	O
	my	D	PRP$	O
	new	A	JJ	O
	meds	N	NNS	O
	today	N	NN	O
	.	,	.	O
	will	V	MD	O
	give	V	VB	O
	them	O	PRP	O
	a	D	DT	O
	go	N	NN	O
	&	&	CC	O
	see	V	VB	O
	how	R	WRB	O
	i	O	JJ	O
	am	V	VBP	O
	.	,	.	O
	on	P	IN	O
	quetiapine	^	NN	O
	&	&	CC	O
	duloxetine	N	NN	O
	.	,	.	O
	@kopite4everlfc	@	NN	O
	0	0	0	O
Sentence: 836	since	P	IN	O
	swapping	V	VBG	O
	my	D	PRP$	O
	quetiapine	A	NN	O
	doses	N	VBZ	O
	around	P	RB	O
	,	,	,	O
	my	D	PRP$	O
	hunger	N	NN	B-ADR
	and	&	CC	O
	cravings	N	NNS	B-ADR
	have	V	VBP	O
	gotten	V	VBN	O
	so	R	RB	O
	bad	A	JJ	O
	!	,	.	O
	0	0	0	O
Sentence: 837	@gingersquirrel	@	NN	O
	...could	V	MD	O
	mean	V	VB	O
	i'm	L	NN	O
	going	V	VBG	O
	high	A	JJ	O
	again	R	RB	O
	.	,	.	O
	but	&	CC	O
	i	O	NNS	O
	have	V	VBP	O
	extra	A	JJ	O
	quetiapine	N	NN	O
	i	O	NN	O
	can	V	MD	O
	take	V	VB	O
	,	,	,	O
	just	R	RB	O
	in	P	IN	O
	case	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 838	second-line	A	NN	O
	:	,	:	O
	buspirone	N	NN	O
	(lower	A	NN	O
	abuse	N	IN	O
	potential	N	JJ	O
	,	,	,	O
	longer	R	RBR	O
	onset	N	UH	O
	,	,	,	O
	less	A	JJR	O
	sedation	N	NN	O
	than	P	IN	O
	bzdps)	N	NN	O
	,	,	,	O
	quetiapine	^	NN	O
	(really...)	R	NNP	O
	,	,	,	O
	others	N	NNS	O
	in	P	IN	O
	guideline	N	NN	O
	0	0	0	O
Sentence: 839	@hopingforhope1	@	NN	O
	i	O	NN	O
	found	V	VBD	O
	it	O	PRP	O
	worked	V	VBD	O
	better	R	RBR	O
	for	P	IN	O
	me	O	PRP	O
	than	P	IN	O
	quetiapine	O	NN	O
	because	P	IN	O
	it	O	PRP	O
	didn't	V	VBZ	O
	make	V	VB	O
	me	O	PRP	O
	as	R	IN	O
	drowsy	A	NN	B-ADR
	.	,	.	O
	0	0	0	O
Sentence: 840	@any1mouse	@	NN	O
	jus	R	NN	O
	gt	V	NN	O
	bck	V	NN	O
	myself	O	PRP	O
	,	,	,	O
	hes	L	VBZ	O
	put	V	VBN	O
	me	O	PRP	O
	on	P	IN	O
	citalopram	^	NN	O
	in	P	IN	O
	addition	N	NN	O
	2	P	CD	O
	the	D	DT	O
	quetiapine	N	NN	O
	!	,	.	O
	im	L	VB	O
	a	D	DT	O
	bit	N	NN	O
	worried	V	JJ	O
	as	P	IN	O
	citalopram	^	NN	O
	has	V	VBZ	O
	made	V	VBN	O
	me	O	PRP	O
	manic	A	JJ	B-ADR
	before	P	IN	O
	0	0	0	O
Sentence: 841	in	P	IN	O
	quetiapine	^	NN	O
	we	O	PRP	O
	trust	V	VBP	O
	.	,	.	O
	no	D	DT	O
	punchline	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 842	guess	V	NN	O
	what	O	WP	O
	?	,	.	O
	still	R	RB	O
	feeling	V	VBG	B-ADR
	weird	A	NN	I-ADR
	.	,	.	O
	fuck	V	NN	O
	you	O	PRP	O
	quetiapine	V	VBP	O
	.	,	.	O
	fuck	V	NN	O
	you	O	PRP	O
	.	,	.	O
	0	0	0	O
Sentence: 843	@spicynyx	@	NN	O
	i	O	NN	O
	think	V	VBP	O
	i'm	L	NN	O
	that	O	WDT	O
	too	R	RB	O
	!	,	.	O
	had	V	VBD	O
	rare	A	JJ	O
	breastmilk	N	NN	B-ADR
	production	N	NN	I-ADR
	on	P	IN	O
	quetiapine	^	NN	O
	,	,	,	O
	ultra	R	JJ	O
	rare	A	JJ	O
	hallucinations	N	NNS	B-ADR
	(not	R	VBP	O
	psychosis)	N	VB	O
	on	P	IN	O
	valproate	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 844	@bipolarblogger	@	NN	O
	i'm	L	NN	O
	on	P	IN	O
	citalapram	^	NN	O
	and	&	CC	O
	600mg	$	CD	O
	quetiapine	N	NN	O
	-	,	:	O
	i'm	L	NN	O
	not	R	RB	B-ADR
	sleeping	V	VBG	I-ADR
	!	,	.	O
	0	0	0	O
Sentence: 845	just	R	RB	O
	woke	V	VBD	O
	up	T	RP	O
	.	,	.	O
	since	P	IN	O
	i	O	NN	O
	started	V	VBD	O
	on	P	IN	O
	the	D	DT	O
	higher	A	JJR	O
	dose	N	NN	O
	of	P	IN	O
	quetiapine	^	JJ	O
	i'm	L	NN	O
	sleeping	V	VBG	B-ADR
	even	R	RB	O
	more	A	RBR	O
	&	&	CC	O
	i	O	JJ	O
	feel	V	NN	O
	knackered	A	VBD	B-ADR
	when	R	WRB	I-ADR
	i	O	JJ	I-ADR
	wake	V	VBP	I-ADR
	.	,	.	O
	0	0	0	O
Sentence: 846	got	V	VBD	O
	offered	V	VBN	O
	a	D	DT	O
	seat	N	NN	O
	on	P	IN	O
	the	D	DT	O
	tube	N	NN	O
	this	D	DT	O
	morning	N	NN	O
	.	,	.	O
	quetiapine	N	NN	O
	,	,	,	O
	like	P	IN	O
	pregnancy	N	NN	O
	,	,	,	O
	but	&	CC	O
	hungrier	A	JJR	B-ADR
	.	,	.	O
	#bipolarlifestylechoice	#	NN	O
	0	0	0	O
Sentence: 847	not	R	RB	O
	hungry	A	JJ	O
	but	&	CC	O
	eating	V	VBG	B-ADR
	anyway	R	RB	O
	.	,	.	O
	thank	V	VB	O
	you	O	PRP	O
	quetiapine	V	VBP	O
	you	O	PRP	O
	utter	A	JJ	O
	cunt	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 848	@iamcarrieeeeee	@	VB	O
	what	O	WP	O
	an	D	DT	O
	arsehole	N	NN	O
	!	,	.	O
	i'm	L	VB	O
	off	R	RP	O
	quetiapine	R	NN	O
	and	&	CC	O
	on	P	IN	O
	lamotrigine	^	NN	O
	,	,	,	O
	i'm	L	VBP	O
	so	R	RB	O
	fucking	R	JJ	O
	happy*	A	NN	O
	:	,	:	O
	)	,	)	O
	*hypomanic	G	NN	O
	0	0	0	O
Sentence: 849	@crimefish	@	JJ	O
	bum	N	NN	O
	.	,	.	O
	i	O	NN	O
	was	V	VBD	O
	worried	V	VBN	O
	about	P	IN	O
	mania	N	NN	O
	on	P	IN	O
	them	O	PRP	O
	,	,	,	O
	but	&	CC	O
	i	O	RB	O
	think	V	VBP	O
	the	D	DT	O
	biffiness	N	NN	B-ADR
	is	V	VBZ	O
	going	V	VBG	O
	to	P	TO	O
	be	V	VB	O
	worse	A	JJR	O
	,	,	,	O
	especially	R	RB	O
	coupled	V	VBN	O
	with	P	IN	O
	quetiapine	^	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 850	@geordieclaire	@	NN	O
	@barmybelle	@	NNP	O
	i'm	L	NN	O
	on	P	IN	O
	2x	$	CD	O
	300mg	N	CD	O
	of	P	IN	O
	quetiapine	^	NN	O
	xl	^	NNP	O
	.	,	.	O
	i	O	VBP	O
	don't	V	VBP	O
	think	V	VBP	O
	they	O	PRP	O
	do	V	VBP	O
	600mg	$	CD	O
	pills	N	NNS	O
	.	,	.	O
	all	D	DT	O
	versions	N	NNS	O
	i've	L	VBP	O
	had	V	VBN	O
	have	V	VBP	O
	been	V	VBN	O
	big	A	JJ	O
	0	0	0	O
Sentence: 851	@joedeens	@	NNS	O
	@nurse_w_glasses	@	VBZ	O
	@tinabaker21	@	JJ	O
	@quetiapinefella	@	NNP	O
	@nevharvey	@	NNP	O
	surely	R	RB	O
	having	V	VBG	O
	an	D	DT	O
	addiction	N	NN	O
	to	P	TO	O
	nicotine	N	VB	O
	is	V	VBZ	O
	an	D	DT	O
	excuse	N	NN	O
	for	P	IN	O
	smoking	V	NN	O
	?	,	.	O
	0	0	0	O
Sentence: 852	@nullfuture	@	VB	O
	me	O	PRP	O
	too	R	RB	O
	.	,	.	O
	major	A	JJ	O
	fatness	N	NN	B-ADR
	since	P	IN	O
	i	O	NN	O
	started	V	VBD	O
	on	P	IN	O
	the	D	DT	O
	fabulous	A	JJ	O
	,	,	,	O
	non-soporific	N	JJ	O
	,	,	,	O
	weight-gaining	N	JJ	B-ADR
	quetiapine	N	NN	O
	.	,	.	O
	it	O	PRP	O
	has	V	VBZ	O
	to	P	TO	O
	go	V	VB	O
	or	&	CC	O
	i	O	VB	O
	will	V	MD	O
	die	V	VB	O
	.	,	.	O
	0	0	0	O
Sentence: 853	@isawfireworks	@	NNS	O
	well	!	RB	O
	i	O	VB	O
	had	V	VBD	O
	3	$	CD	O
	months	N	NNS	O
	off	P	IN	O
	work	N	NN	O
	at	P	IN	O
	beginning	N	VBG	O
	of	P	IN	O
	2012	$	CD	O
	which	D	WDT	O
	lead	N	VBP	O
	to	P	TO	O
	diagnosis	N	NN	O
	.	,	.	O
	since	P	IN	O
	then	R	RB	O
	i've	L	VB	O
	taken	V	VBN	O
	mitazipine	^	NN	O
	&	&	CC	O
	quetiapine	V	NN	O
	&gt;	N	NN	O
	0	0	0	O
Sentence: 854	i	O	NN	O
	seem	V	VBP	O
	to	P	TO	O
	need	V	VB	O
	to	P	TO	O
	sleep	V	VB	B-ADR
	right	R	RB	I-ADR
	now	R	RB	I-ADR
	.	,	.	O
	quetiapine	A	NN	O
	takers	N	NNS	O
	,	,	,	O
	is	V	VBZ	O
	this	D	DT	O
	normal	A	JJ	O
	?	,	.	O
	0	0	0	O
Sentence: 855	@crescentcolours	@	NNS	O
	that'll	L	RB	O
	be	V	VB	O
	the	D	DT	O
	quetiapine	^	NN	O
	making	V	NN	O
