Sentence #	Word	POS	NPOS	Tag	
	is	V	VBZ	O
	STILL	R	NNP	O
	trying	V	VBG	O
	to	P	TO	O
	explode.	V	VB	O
	I	O	PRP	O
	now	R	RB	O
	know	V	VBP	O
	what's	L	NNS	O
	like	V	IN	O
	to	P	TO	O
	be	V	VB	O
	a	D	DT	O
	Durantula	^	NNP	O
	on	P	IN	O
	street	N	NN	O
	meth.	N	NNS	O
	Never	R	NNP	O
	again.	R	NN	O
	0	0	0	O
Sentence: 1287	@cshpbcbranch	@	JJ	O
	pt	N	NN	O
	c	N	NN	O
	recurrent	A	NN	O
	gout	N	NN	O
	&amp;	N	NNP	O
	sjs	G	NN	O
	from	P	IN	O
	allopurinol.	^	NN	O
	started	V	VBN	O
	febuxostat	^	JJ	O
	&amp;	^	NNP	O
	spec.	^	NN	O
	authority	N	NN	O
	obtained.	V	RB	O
	pred	V	VBD	O
	to	P	TO	O
	prevent	V	VB	O
	flare	N	JJ	O
	#rxisin	#	NNP	O
	#pam	#	NN	O
	0	0	0	O
Sentence: 1288	I	O	PRP	O
	just	R	RB	O
	poured	V	VBD	O
	codeine	N	NN	O
	in	P	IN	O
	my	D	PRP$	O
	cranberry	A	NN	O
	apple	N	NN	O
	juice	N	NN	O
	??	,	NN	O
	0	0	0	O
Sentence: 1289	""i'm	L	JJ	O
	hereee""	R	NN	O
	*runs	V	VBZ	O
	out	T	RP	O
	half	R	JJ	O
	asleep,	R	NN	O
	in	P	IN	O
	pjs	N	NN	O
	and	&	CC	O
	hair	N	NN	O
	a	D	DT	O
	wreck*	N	JJ	O
	""thanks	N	NNS	O
	dude.	N	VBP	O
	adderall	N	JJ	O
	saves	V	NNS	O
	lives""	V	VBP	O
	0	0	0	O
Sentence: 1290	so,	V	VB	O
	my	D	PRP$	O
	pregabalin	N	NN	O
	was	V	VBD	O
	supposed	A	VBN	O
	to	P	TO	O
	be	V	VB	O
	being	V	VBG	O
	increased...but	V	JJ	O
	is	V	VBZ	O
	now	R	RB	O
	being	V	VBG	O
	decreased	V	VBN	O
	due	A	JJ	O
	to	P	TO	O
	horrible	A	JJ	O
	dry	A	JJ	O
	eyes	N	NNS	O
	and	&	CC	O
	mouth	N	JJ	O
	side	N	NN	O
	effect.	N	NN	O
	:(	E	NN	O
	0	0	0	O
Sentence: 1291	@RealMuckmaker	@	NN	O
	@maria_minin	@	NNP	O
	Danm	!	NNP	O
	it!	O	NN	O
	I�ll	^	NNP	O
	have	V	VBP	O
	to	P	TO	O
	take	V	VB	O
	an	D	DT	O
	extra	A	JJ	O
	Xanax	N	NN	O
	tonight!	N	NN	O
	This	D	DT	O
	can�t	V	NN	O
	be	V	VB	O
	one	$	CD	O
	of	P	IN	O
	the	D	DT	O
	images	N	NNS	O
	in	P	IN	O
	my	D	PRP$	O
	head.	N	NN	O
	God	^	NNP	O
	Help	V	NNP	O
	Me!	O	NNP	O
	0	0	0	O
Sentence: 1292	@mahebr	@	VB	O
	what	O	WP	O
	was	V	VBD	O
	it	O	PRP	O
	like?	P	VBZ	O
	i	O	NNS	O
	have	V	VBP	O
	teriflunomide	N	RB	O
	14mg	$	CD	O
	tablet,	N	NN	O
	called	V	VBN	O
	aubagio.	V	JJ	O
	my	D	PRP$	O
	hair	N	NN	O
	falls	V	VBZ	O
	off.	T	IN	O
	i	O	NNS	O
	have	V	VBP	O
	been	V	VBN	O
	eating	V	VBG	O
	this	O	DT	O
	6months.	R	CD	O
	0	0	0	O
Sentence: 1293	@robinpedrero	@	NN	O
	metformin	^	NNS	O
	can	V	MD	O
	create	V	VB	O
	disabling	V	VBG	O
	tummy	N	JJ	O
	problems.	N	NN	O
	my	D	PRP$	O
	mother	N	NN	O
	was	V	VBD	O
	long	A	JJ	O
	term	N	NN	O
	diabetic,	N	NN	O
	when	R	WRB	O
	she	O	PRP	O
	got	V	VBD	O
	really	R	RB	O
	sick	A	JJ	O
	we	O	PRP	O
	moved	V	VBD	O
	in	P	IN	O
	with	P	IN	O
	1/	$	CD	O
	0	0	0	O
Sentence: 1294	@fareddean	@	JJ	O
	means	V	VBZ	O
	antara	^	JJ	O
	you're	L	NN	O
	gonna	V	NN	O
	be	V	VB	O
	sleeping	V	VBG	O
	when	R	WRB	O
	the	D	DT	O
	sun	N	NN	O
	comes	V	VBZ	O
	up	T	RP	O
	or	&	CC	O
	you're	L	VB	O
	not	R	RB	O
	gonna	V	JJ	O
	sleep	V	NN	O
	at	P	IN	O
	all.can't	D	NN	O
	sleep.	N	NN	O
	0	0	0	O
Sentence: 1295	my	D	PRP$	O
	self	N	PRP	O
	care	V	VBP	O
	routine	N	JJ	O
	consists	N	VBZ	O
	on	P	IN	O
	me	O	PRP	O
	taking	V	VBG	O
	a	D	DT	O
	xanax	N	NN	O
	and	&	CC	O
	falling	V	VBG	O
	asleep	R	RB	O
	to	P	TO	O
	bob	^	VB	O
	ross	^	NN	O
	0	0	0	O
Sentence: 1296	@drjashton	@	NN	O
	sorry	A	NN	O
	u	O	NN	O
	lost	V	VBD	O
	ur	L	JJ	O
	loved	V	VBD	O
	one	$	CD	O
	to	P	TO	O
	medication	N	NN	O
	related	A	VBN	O
	anaphylaxis.	P	IN	O
	my	D	PRP$	O
	mother	N	NN	O
	was	V	VBD	O
	vioxx	^	JJ	O
	casualty.	N	JJ	O
	went	V	VBD	O
	from	P	IN	O
	looking	V	VBG	O
	vibrant	A	NN	O
	to	P	TO	O
	grave:(	N	VB	O
	0	0	0	O
Sentence: 1297	@blissfulmadness	@	NN	O
	i	O	NNS	O
	take	V	VBP	O
	pristiq	N	NN	O
	and	&	CC	O
	i	O	NN	O
	have	V	VBP	O
	headache	N	VBN	O
	do	V	VBP	O
	you	O	PRP	O
	think	V	VB	O
	of	P	IN	O
	it?	O	NN	O
	0	0	0	O
Sentence: 1298	oh	!	NN	O
	for	P	IN	O
	fuck's	Z	NN	O
	sake.	N	NN	O
	my	D	PRP$	O
	mouth	N	NN	O
	is	V	VBZ	O
	bleeding	V	VBG	O
	again.	R	JJ	O
	can't	V	NN	O
	blame	V	VB	O
	the	D	DT	O
	gabapentin	^	NN	O
	this	D	DT	O
	time.	N	VBZ	O
	what	O	WP	O
	the	D	DT	O
	fuck???	N	NN	O
	0	0	0	O
Sentence: 1299	i	O	NN	O
	can	V	MD	O
	always	R	RB	O
	tell	V	VB	O
	when	R	WRB	O
	the	D	DT	O
	etonogestrel	N	NN	O
	hormone	N	NN	O
	starts	V	VBZ	O
	being	V	VBG	O
	released	V	VBN	O
	because	P	IN	O
	my	D	PRP$	O
	face	N	NN	O
	starts	V	VBZ	O
	breaking	V	VBG	O
	out..	T	RP	O
	#bcproblems	#	NNS	O
	0	0	0	O
Sentence: 1300	@AlexandCohen	@	RB	O
	@emergVictorious	@	JJ	O
	@louisanamom	@	NNP	O
	@Jwjacobs817Jeff	@	NNP	O
	@minxy99	@	NNP	O
	@WeAreUnited22	@	NNP	O
	@rhlwp	@	NNP	O
	@jglakecity12	@	NNP	O
	@ShoppPaul	@	NNP	O
	@fightpaindaily	@	RB	O
	@shelley_bean60	@	VBZ	O
	@pteet1	@	JJ	O
	@AuntTritsy	@	NNP	O
	@notyours_2	@	NNP	O
	@BlogLiberally	@	RB	O
	@RogueWolf2001	@	NNP	O
	@CarolynColson	@	NNP	O
	@Elianok10	@	NNP	O
	@mlvanbrit	@	NNP	O
	@Peccavi_ultum	@	NNP	O
	@HilaryKimMorden	@	NNP	O
	@1959smith715	@	NNP	O
	@Dannie48102740	@	NNP	O
	@SickSicklySher	@	NNP	O
	@guinea_wrangler	@	NNP	O
	@Jmkilingnyc	@	NNP	O
	@StopBadDocs	@	NNP	O
	@Annelia116	@	NNP	O
	@ThomasKlineMD	@	NNP	O
	@DaniScotchIrish	@	JJ	O
	@StarvinLarry	@	NNP	O
	@phoenxrisin2	@	NNP	O
	@WriterMera	@	NNP	O
	@lezli_payne	@	NNP	O
	@michelleziemba	@	NNP	O
	@cheryl_marlin	@	NNP	O
	@KRansonArtist	@	NNP	O
	@AnonyKatt	@	NNP	O
	@alteredworlds	@	NNP	O
	@ChrisEllington5	@	NNP	O
	@PainPtFightBack	@	NNP	O
	@LelenaPeacock	@	NNP	O
	@trinasmom49	@	NNP	O
	@AKolostomyBag	@	NNP	O
	@djsjrb	@	NNP	O
	@tanglednwire	@	NNP	O
	@ClubDie	@	NNP	O
	@Shasta77777	@	NNP	O
	@DrNickels	@	NNP	O
	@US_FDA	@	NNP	O
	Haze	N	NNP	O
	or	&	CC	O
	dayz?	N	NN	O
	I	O	PRP	O
	was	V	VBD	O
	nvr	R	VBN	O
	in	P	IN	O
	a	D	DT	O
	haze.	N	NN	O
	Even	R	RB	O
	@	P	NNP	O
	my	D	PRP$	O
	highest	A	JJS	O
	dose	N	NN	O
	I	O	PRP	O
	had	V	VBD	O
	2	$	CD	O
	Daughters	N	NNS	O
	to	P	TO	O
	raise	V	VB	O
	as	P	IN	O
	a	D	DT	O
	single	A	JJ	O
	dad,	N	NN	O
	&amp;	N	NNP	O
	finally	R	RB	O
	syopped	V	VBD	O
	working	V	VBG	O
	when	R	WRB	O
	my	D	PRP$	O
	Hep	^	NNP	O
	C	^	NNP	O
	bc	P	NN	O
	active.VA	U	NN	O
	rec	N	NN	O
	against	P	IN	O
	taking	V	VBG	O
	the	D	DT	O
	old	A	JJ	O
	cure.	N	NN	O
	Lousy	A	NNP	O
	success	N	NN	O
	rate.	N	NN	O
	Harvoni	^	NNP	O
	made	V	VBD	O
	me	O	PRP	O
	free	A	JJ	O
	of	P	IN	O
	that	D	DT	O
	&amp;	N	NNP	O
	was	V	VBD	O
	walking	V	VBG	O
	2	P	CD	O
	mi	D	JJ	O
	daily	A	RB	O
	until	P	IN	O
	taper	N	JJR	O
	#1.	$	NN	O
	0	0	0	O
Sentence: 1301	at	P	IN	O
	least	A	JJS	O
	u	O	JJ	O
	can	V	MD	O
	admit	V	VB	O
	it	O	PRP	O
	rt	V	VB	O
	@x__vita:	E	NNP	O
	only	A	JJ	O
	thing	N	NN	O
	is	V	VBZ	O
	nuvaring	N	VBG	O
	will	V	MD	O
	turn	V	VB	O
	you	O	PRP	O
	into	P	IN	O
	an	D	DT	O
	emotionally	R	RB	O
	unstable	A	JJ	O
	bitch	N	NN	O
	0	0	0	O
Sentence: 1302	@ServicioPubliVE	@	JJ	O
	Buenas	!	NNP	O
	noches,	!	NN	O
	necesito	!	RB	O
	ALTACE	^	NNP	O
	(RAMIPRIL)2,5MG,	$	NNP	O
	CONCOR,	N	NNP	O
	CORENTEL,	N	NNP	O
	PREBLOC,	N	NNP	O
	TISDEROL,	N	NNP	O
	BIOTALOL,	N	NNP	O
	BIBLOC	^	NNP	O
	5MG,	^	CD	O
	ADALTONE,	^	NNP	O
	ESPIRONOLATON,	^	NNP	O
	INSPRA,	^	NNP	O
	ESPLERONONA	^	NNP	O
	2MG,	^	CD	O
	PLAVIX,	^	NNP	O
	KAPET,	^	NNP	O
	CARVID,	^	NNP	O
	CLOPID	^	NNP	O
	CLOPIDROGREL	^	NNP	O
	75MG,	^	CD	O
	VYTORIN,	^	NNP	O
	ADACAI,	^	NNP	O
	ZINTREPID	^	NNP	O
	LIPACOMB	^	NNP	O
	10/40MG	$	CD	O
	URGENTE	^	NNP	O
	0	0	0	O
Sentence: 1303	This	D	DT	O
	woodchuck	N	NN	O
	needs	V	VBZ	O
	Trimethoprim!	^	NNP	O
	0	0	0	O
Sentence: 1304	i'm	L	NN	O
	allergic	A	NN	O
	to	P	TO	O
	tramadol,	V	VB	O
	codeine,	N	JJ	O
	buprenorphine	N	NN	O
	and	&	CC	O
	tapentadol	N	NN	O
	yet	R	RB	O
	my	D	PRP$	O
	gp	N	NN	O
	has	V	VBZ	O
	prescribed	V	VBN	O
	me	O	PRP	O
	oxycodone.	V	IN	O
	if	P	IN	O
	i	O	JJ	O
	die	V	VBP	O
	this	D	DT	O
	week	N	NN	O
	ya'll	O	RB	O
	know	V	VBP	O
	why	R	WRB	O
	0	0	0	O
Sentence: 1305	been	V	VBN	O
	off	T	RP	O
	synthroid	N	JJ	O
	and	&	CC	O
	metformin	^	NN	O
	for	P	IN	O
	a	D	DT	O
	week.	N	NN	O
	i	O	NN	O
	no	R	RB	O
	longer	R	RB	O
	have	V	VBP	O
	aches/pains	V	NNS	O
	in	P	IN	O
	my	D	PRP$	O
	shoulders	N	NNS	O
	or	&	CC	O
	legs.	N	JJ	O
	stopping	V	VBG	O
	victoza,	N	NN	O
	going	V	VBG	O
	on	P	IN	O
	insulin	N	NN	O
	only.	R	NN	O
	0	0	0	O
Sentence: 1306	@lunaticaardvark	@	NN	O
	really???	R	NN	O
	i	O	NN	O
	will	V	MD	O
	check	V	VB	O
	her	O	PRP	O
	out	T	RP	O
	right	R	RB	O
	now	R	RB	O
	...	,	:	O
	lyrica	^	VBP	O
	didn't	V	JJ	O
	work,	V	NN	O
	celebrex	N	NN	O
	&amp;	N	NNP	O
	nsaids	N	NNS	O
	hurt	V	VBD	O
	my	D	PRP$	O
	stomach,	N	JJ	O
	cymbalta	N	NN	O
	does	V	VBZ	O
	just	R	RB	O
	ok	!	VB	O
	0	0	0	O
Sentence: 1307	@donpoeisdead	@	JJ	O
	@BrayNthesky	@	NNP	O
	I�ve	L	NNP	O
	been	V	VBN	O
	said	V	VBD	O
	this.	O	IN	O
	It	O	PRP	O
	ain�t	V	VBZ	O
	nothin	N	JJ	O
	new.	A	JJ	O
	Codeine,	N	NNP	O
	molly,	N	NN	O
	oxy,	N	NN	O
	all	D	DT	O
	them	D	PRP	O
	zanies.	N	VBP	O
	I	O	PRP	O
	think	V	VBP	O
	you	O	PRP	O
	lost	V	VBD	O
	me.	O	NNS	O
	0	0	0	O
Sentence: 1308	had	V	VBD	O
	something	N	NN	O
	of	P	IN	O
	a	D	DT	O
	creative	A	JJ	O
	day	N	NN	O
	around	P	IN	O
	my	D	PRP$	O
	pain	N	NN	O
	and	&	CC	O
	gabapentin	^	NN	O
	wooziness	^	NN	O
	and	&	CC	O
	headache.	N	NN	O
	sewing	N	VBG	O
	morning,	N	JJ	O
	painting	V	VBG	O
	afternoon,	N	JJ	O
	evening	N	NN	O
	reading.	V	NN	O
	0	0	0	O
Sentence: 1309	ugh	!	JJ	O
	i'm	L	NN	O
	gonna	V	NN	O
	puke,	V	VB	O
	too	R	RB	O
	much	A	JJ	O
	adderall	N	NN	O
	in	P	IN	O
	my	D	PRP$	O
	system	N	NN	O
	0	0	0	O
Sentence: 1310	@YatzenFlatzen	@	JJ	O
	@3ManFront	@	NN	O
	That	O	WDT	O
	reminds	V	VBZ	O
	me	O	PRP	O
	I	O	PRP	O
	need	V	VBP	O
	to	P	TO	O
	get	V	VB	O
	my	D	PRP$	O
	Lipitor	N	NNP	O
	prescription	N	NN	O
	filled	V	VBD	O
	0	0	0	O
Sentence: 1311	not	R	RB	O
	going	V	VBG	O
	to	P	TO	O
	take	V	VB	O
	my	D	PRP$	O
	latuda	N	NN	O
	til	P	NN	O
	tonight.	R	NN	O
	that	P	WDT	O
	stuff's	L	VBZ	O
	gon'	V	NNS	O
	make	V	VBP	O
	me	O	PRP	O
	pass	V	VB	O
	the	D	DT	O
	hell	N	NN	O
	out	T	IN	O
	within	P	IN	O
	minutes,	N	JJ	O
	&amp;	N	NN	O
	i	O	NN	O
	wanna	V	VBP	O
	watch	V	VB	O
	me	O	PRP	O
	some	D	DT	O
	#talkintoons	N	NNS	O
	!	,	.	O
	0	0	0	O
Sentence: 1312	why	R	WRB	O
	did	V	VBD	O
	my	D	PRP$	O
	mom	N	NN	O
	bring	V	VB	O
	me	O	PRP	O
	xanax	^	JJ	O
	lmfaoooooo	!	NN	O
	0	0	0	O
Sentence: 1313	@ffflow	@	JJ	O
	@1dev	@	NNP	O
	@daveno7	@	NNP	O
	permanent	A	JJ	O
	side	N	NN	O
	effect:	N	NN	O
	happened	V	VBD	O
	to	P	TO	O
	me	O	PRP	O
	after	P	IN	O
	using	V	VBG	O
	darvocet	N	NN	O
	after	P	IN	O
	a	D	DT	O
	series	N	NN	O
	of	P	IN	O
	many	A	JJ	O
	knee	N	NNS	O
	surgeries.	N	VBP	O
	that's	L	IN	O
	how	R	WRB	O
	i	O	JJ	O
	know.	V	VBP	O
	0	0	0	O
Sentence: 1314	@deblee10_c	@	NN	O
	it	O	PRP	O
	is	V	VBZ	O
	a	D	DT	O
	generic	A	JJ	O
	for	P	IN	O
	Lipitor.	^	NNP	O
	0	0	0	O
Sentence: 1315	@L4PatNadeau	@	NN	O
	It�s	L	NNP	O
	the	D	DT	O
	morphine	N	NN	O
	drip.	N	NN	O
	Other	A	JJ	O
	wise	A	NN	O
	wise	A	NN	O
	I	O	PRP	O
	would	V	MD	O
	have	V	VB	O
	called	V	VBN	O
	him	O	PRP	O
	A-hole.	N	NNP	O
	0	0	0	O
Sentence: 1316	@tmaturski	@	NN	O
	i	O	NN	O
	used	V	VBN	O
	to.	P	NN	O
	i'm	L	NN	O
	on	P	IN	O
	humira	^	NN	O
	now.	R	NN	O
	i	O	NN	O
	ended	V	VBD	O
	up	T	RP	O
	developing	V	VBG	O
	a	D	DT	O
	reaction	N	NN	O
	to	P	TO	O
	remicade.	V	VB	O
	0	0	0	O
Sentence: 1317	.@kindke	@	JJ	O
	@bokkiedog	@	NNP	O
	oh.	!	NN	O
	yeah,	!	NN	O
	what	O	WP	O
	kindke	^	VBZ	O
	said:	V	NN	O
	almost	R	RB	O
	~100%	$	NNP	O
	of	P	IN	O
	metformin	^	NN	O
	users	N	NNS	O
	report	N	VBP	O
	diarrhea,	N	JJ	O
	nausea,	N	NNS	O
	vomiting...	V	NN	O
	probably	R	RB	O
	dysbiosis	V	NN	O
	0	0	0	O
Sentence: 1318	Dear	A	NNP	O
	@BrianLVickers,	N	NNP	O
	I've	L	NNP	O
	joined	V	VBD	O
	your	D	PRP$	O
	party	N	NN	O
	and	&	CC	O
	am	V	VBP	O
	now	R	RB	O
	a	D	DT	O
	member	N	NN	O
	of	P	IN	O
	the	D	DT	O
	Xarelto	^	NNP	O
	club.	N	VB	O
	Some	D	DT	O
	smell	V	NN	O
	about	P	IN	O
	AFib	^	NNP	O
	and	&	CC	O
	having	V	VBG	O
	to	P	TO	O
	go	V	VB	O
	to	P	TO	O
	the	D	DT	O
	hospital	N	NN	O
	for	P	IN	O
	24	$	CD	O
	hour	N	NN	O
	observation.	N	NN	O
	I	O	PRP	O
	couldn't	V	VBP	O
	burp	V	VB	O
	without	P	IN	O
	them	O	PRP	O
	knowing.	V	VBP	O
	I	O	PRP	O
	didn't	V	VBP	O
	even	R	RB	O
	try	V	VBP	O
	to	P	TO	O
	pick	V	VB	O
	my	D	PRP$	O
	nose!!	N	JJ	O
	BP	^	NNP	O
	206/109	$	CD	O
	and	&	CC	O
	HR	N	NNP	O
	was	V	VBD	O
	145.	$	CD	O
	No	D	NNP	O
	symptoms!??	N	NN	O
	0	0	0	O
Sentence: 1319	shew	!	NN	O
	lawd	!	NN	O
	!!!	,	NN	O
	this	O	DT	O
	tecfidera	N	NN	O
	is	V	VBZ	O
	gonna	V	JJ	O
	kill	V	FW	O
	me!!	O	MD	O
	not	R	RB	O
	really,	R	VB	O
	but	&	CC	O
	this	D	DT	O
	flushing	N	NN	O
	is	V	VBZ	O
	very	R	RB	O
	uncomfortable	A	JJ	O
	!	,	.	O
	#mssucks	#	NNS	O
	0	0	0	O
Sentence: 1320	Is	V	VBZ	O
	Valium	N	NNP	O
	and	&	CC	O
	Harry	^	NNP	O
	Potter	^	NNP	O
	night	N	NN	O
	a	D	DT	O
	thing?	N	NN	O
	0	0	0	O
Sentence: 1321	@geraldania	@	VB	O
	My	D	NNP	O
	own	A	JJ	O
	dose	N	NN	O
	of	P	IN	O
	hypocrisy	N	NN	O
	is	V	VBZ	O
	I	O	PRP	O
	strongly	R	RB	O
	encourage	V	VB	O
	my	D	PRP$	O
	patients	N	NNS	O
	to	P	TO	O
	take	V	VB	O
	their	D	PRP$	O
	maintenance	N	NN	O
	medications	N	NNS	O
	yet	R	RB	O
	I	O	PRP	O
	can�t	V	VBP	O
	religiously	R	RB	O
	take	V	VBP	O
	rosuvastatin.	T	NNS	O
	??	,	NNS	O
	0	0	0	O
Sentence: 1322	@bullmastiffdog	@	NN	O
	merck	^	NN	O
	was	V	VBD	O
	sued	V	VBN	O
	for	P	IN	O
	$6b	$	NN	O
	because	P	IN	O
	1	$	CD	O
	man	N	NN	O
	died	V	VBD	O
	of	P	IN	O
	a	D	DT	O
	heart	N	NN	O
	attack	V	NN	O
	using	V	VBG	O
	vioxx	^	NN	O
	and	&	CC	O
	this	O	DT	O
	was	V	VBD	O
	after	P	IN	O
	years	N	NNS	O
	of	P	IN	O
	trials	N	NNS	O
	and	&	CC	O
	usage.	N	JJ	O
	0	0	0	O
Sentence: 1323	@princesswong30	@	JJ	O
	damn,	!	NN	O
	i'm	L	NN	O
	so	R	RB	O
	proud	A	JJ	O
	of	P	IN	O
	you!!	O	NN	O
	i'm	L	NN	O
	still	R	RB	O
	limping	V	VBG	O
	from	P	IN	O
	the	D	DT	O
	levaquin	N	JJ	O
	cure	N	NN	O
	for	P	IN	O
	my	D	PRP$	O
	pneumonia	N	NN	O
	that	P	IN	O
	dissolved	V	VBD	O
	left	A	VBD	O
	knee	N	NN	O
	cartilage...	N	NN	O
	0	0	0	O
Sentence: 1324	actually	R	RB	O
	fit	V	VBN	O
	into	P	IN	O
	a	D	DT	O
	larger	A	JJR	O
	"l"	N	JJ	O
	sized	V	VBN	O
	shirt	N	NN	O
	today!	N	NN	O
	goodbye	!	NN	O
	xxls!	^	VBZ	O
	almost	R	RB	O
	a	D	DT	O
	month	N	NN	O
	neurontin	V	RB	O
	free.	A	JJ	O
	thank	V	NN	O
	you	O	PRP	O
	god	^	VBP	O
	and	&	CC	O
	zeal	N	VBP	O
	wellness.	N	NNS	O
	0	0	0	O
Sentence: 1325	@RESachs	@	JJ	O
	@matthewherper	@	NNP	O
	They�ll	^	NNP	O
	start	V	NN	O
	with	P	IN	O
	the	D	DT	O
	ones	N	NNS	O
	that	P	WDT	O
	have	V	VBP	O
	already	R	RB	O
	gone	V	VBN	O
	generic.	A	JJ	O
	Deep	A	NNP	O
	discounts	N	NNS	O
	on	P	IN	O
	Lipitor	^	NNP	O
	and	&	CC	O
	Celebrex,	N	NNP	O
	hooray!	!	NN	O
	0	0	0	O
Sentence: 1326	Not	R	RB	O
	getting	V	VBG	O
	enough	R	RB	O
	lasix.	N	JJ	O
	Need	V	NNP	O
	my	D	PRP$	O
	regular	A	JJ	O
	dose	N	JJ	O
	plus	P	CC	O
	a	D	DT	O
	little	A	JJ	O
	extra.	A	NN	O
	Ill	L	NNP	O
	take	V	VB	O
	the	D	DT	O
	lipitor	N	NN	O
	to	P	TO	O
	protevt	V	VB	O
	my	D	PRP$	O
	kidneys.	N	NN	O
	Stressed.	V	NNP	O
	Carrying	V	NNP	O
	way	N	NN	O
	too	R	RB	O
	much	A	JJ	O
	water	N	NN	O
	weight.	N	NN	O
	This	O	DT	O
	is	V	VBZ	O
	bad	A	JJ	O
	news.	N	RB	O
	Med	N	NNP	O
	surg	N	NN	O
	people	N	NNS	O
	not	R	RB	O
	cardiology.	N	VB	O
	Need	V	NNP	O
	to	P	TO	O
	see	V	VB	O
	PT	N	NNP	O
	people	N	NNS	O
	geg	V	VBP	O
	the	D	DT	O
	exercises	N	NNS	O
	&amp;	N	VBP	O
	split	N	NN	O
	cya	!	NN	O
	0	0	0	O
Sentence: 1327	the	D	DT	O
	website	N	NN	O
	for	P	IN	O
	lyrica	^	NN	O
	says	V	VBZ	O
	"elimination	N	NN	O
	half-life	N	NN	O
	of	P	IN	O
	about	P	IN	O
	6	$	CD	O
	hours"	N	NN	O
	the	D	DT	O
	last	A	JJ	O
	time	N	NN	O
	i	O	JJ	O
	took	V	VBD	O
	was	V	VBD	O
	at	P	IN	O
	about	P	IN	O
	9pm	$	CD	O
	last	A	JJ	O
	night	N	NN	O
	leh!	V	NN	O
	why	R	WRB	O
	still	R	RB	O
	dizzy!!	A	VB	O
	0	0	0	O
Sentence: 1328	don't	V	NN	O
	worry,	V	NN	O
	i	O	NN	O
	am	V	VBP	O
	just	R	RB	O
	fine!	A	VBN	O
	apparently	R	RB	O
	i	O	JJ	O
	am	V	VBP	O
	just	R	RB	O
	highly	R	RB	O
	allergic	A	JJ	O
	to	P	TO	O
	tamiflu	N	VB	O
	and	&	CC	O
	it	O	PRP	O
	caused	V	VBD	O
	me	O	PRP	O
	to	P	TO	O
	break	V	VB	O
	out	T	RP	O
	into	P	IN	O
	a	D	DT	O
	terrible	A	JJ	O
	case	N	NN	O
	of	P	IN	O
	hives!	N	NN	O
	0	0	0	O
Sentence: 1329	the	D	DT	O
	albuterol	N	NN	O
	making	V	VBG	O
	me	O	PRP	O
	sleepy😴	V	VB	O
	0	0	0	O
Sentence: 1330	@Judge7560	@	JJ	O
	@Thoiser19	@	NN	O
	I	O	PRP	O
	have	V	VBP	O
	Valium	N	VBN	O
	I	O	PRP	O
	think	V	VBP	O
	that�s	L	VBG	O
	about	P	IN	O
	as	R	RB	O
	good	A	JJ	O
	as	P	IN	O
	were	V	VBD	O
	gunna	V	JJ	O
	get	V	NN	O
	lol	!	NN	O
	0	0	0	O
Sentence: 1331	Wrong,	A	NNP	O
	Michael	^	NNP	O
	Bolton!	^	NNP	O
	Nothing	N	NNP	O
	heals	V	VBZ	O
	a	D	DT	O
	broken	A	JJ	O
	heart	N	NN	O
	like	P	IN	O
	time,	N	NN	O
	love,	V	NN	O
	and	&	CC	O
	tenderness,	N	NN	O
	and	&	CC	O
	Lipitor.	N	NNP	O
	#badjokefriday""	#	NNP	O
	0	0	0	O
Sentence: 1332	@hellavno	@	IN	O
	the	D	DT	O
	gabapentin	^	NN	O
	is	V	VBZ	O
	making	V	VBG	O
	me	O	PRP	O
	tired	A	JJ	O
	and	&	CC	O
	the	D	DT	O
	tramadol	N	NN	O
	is	V	VBZ	O
	making	V	VBG	O
	me	O	PRP	O
	light	N	JJ	O
	headed.	V	NNS	O
	am	V	VBP	O
	ok	A	JJ	O
	if	P	IN	O
	busy	A	JJ	O
	but	&	CC	O
	if	P	IN	O
	not....#doublewhammy	R	JJ	O
	0	0	0	O
Sentence: 1333	@michaelbsacks	@	NNS	O
	Jefferson	^	NNP	O
	ran	V	VBD	O
	a	D	DT	O
	totalitarian	A	JJ	O
	work	N	NN	O
	camp	N	NN	O
	full	A	JJ	O
	of	P	IN	O
	rape	N	NN	O
	and	&	CC	O
	murder,	N	NN	O
	and	&	CC	O
	dear	A	JJ	O
	President	N	NNP	O
	Lipitor	N	NNP	O
	is	V	VBZ	O
	working	V	VBG	O
	to	P	TO	O
	catch	V	VB	O
	up.	T	NN	O
	0	0	0	O
Sentence: 1334	@WhammehBar	@	JJ	O
	Amphetamines	N	NNS	O
	for	P	IN	O
	boys	N	NNS	O
	and	&	CC	O
	crucifixes	V	NNS	O
	for	P	IN	O
	ladies	N	NNS	O
	0	0	0	O
Sentence: 1335	Yo.	!	NNP	O
	Ray	^	NNP	O
	Liotta	^	NNP	O
	looks	V	VBZ	O
	weird	A	JJ	O
	as	P	IN	O
	hell	N	NN	O
	in	P	IN	O
	this	D	DT	O
	Chantix	^	NNP	O
	commercial.	N	NN	O
	0	0	0	O
Sentence: 1336	this	D	DT	O
	oxycodone	N	NN	O
	be	V	VB	O
	having	V	VBG	O
	me	O	PRP	O
	knocked😴	V	VB	O
	0	0	0	O
Sentence: 1337	@accordingtoJonD	@	JJ	O
	Looks	V	NNP	O
	like	P	IN	O
	he	O	PRP	O
	picked	V	VBD	O
	the	D	DT	O
	wrong	A	JJ	O
	day	N	NN	O
	to	P	TO	O
