Sentence #	Word	NPOS	Tag	
	0	0	O
Sentence: 212	#fda	NN	O
	has	VBZ	O
	approved	VBN	O
	paroxetine	JJ	O
	(ssri)	NN	O
	,	,	O
	to	TO	O
	treat	VB	O
	moderate	JJ	O
	to	TO	O
	severe	VB	O
	hot	JJ	O
	flashes	NNS	O
	associated	VBN	O
	with	IN	O
	menopause	NN	O
	.	.	O
	0	0	O
Sentence: 213	lester	NN	O
	holt	NN	O
	nbc	NN	O
	just	RB	O
	hyped	VBD	O
	a	DT	O
	"	NNP	O
	"	NNP	O
	new	JJ	O
	drug	NN	O
	"	NNP	O
	"	NNP	O
	for	IN	O
	hot	JJ	O
	flashes;	NN	O
	not	RB	O
	a	DT	O
	new	JJ	O
	drug	NN	O
	,	,	O
	it	PRP	O
	is	VBZ	O
	simply	RB	O
	paroxetine	JJ	O
	rebranded	VBN	O
	.	.	O
	nbc	JJ	O
	needs	VBZ	O
	new	JJ	O
	science	NN	O
	editor	NN	O
	!	.	O
	0	0	O
Sentence: 214	@wielding	VBG	O
	my	PRP$	O
	friends	NNS	O
	are	VBP	O
	annoying	VBG	O
	me	PRP	O
	and	CC	O
	i'm	VB	O
	having	VBG	O
	withdrawls	PRP	B-ADR
	from	IN	O
	the	DT	O
	paxil	NN	O
	because	IN	O
	american	JJ	O
	healthcare	NN	O
	is	VBZ	O
	a	DT	O
	joke	NN	O
	:	:	O
	(	(	O
	0	0	O
Sentence: 215	paxil	NN	O
	withdrawal	NN	B-ADR
	is	VBZ	O
	nasty	JJ	O
	.	.	O
	do	VBP	O
	not	RB	O
	like	IN	O
	.	.	O
	0	0	O
Sentence: 216	all	PDT	O
	the	DT	O
	same	JJ	O
	,	,	O
	forward	RB	O
	spite	NN	O
	of	IN	O
	paxil	JJ	O
	medicamentation	NN	O
	,	,	O
	high	JJ	O
	blown	VBN	O
	willpower	NN	O
	and	CC	O
	a	DT	O
	divine	JJ	O
	breath	NN	O
	hope	NN	O
	to	TO	O
	god	VB	O
	in	IN	O
	or	CC	O
	:	:	O
	0	0	O
Sentence: 217	paxil	NN	O
	makes	VBZ	O
	it	PRP	O
	nearly	RB	O
	impossible	JJ	B-ADR
	to	TO	I-ADR
	cry	VB	I-ADR
	.	.	O
	0	0	O
Sentence: 218	@bullfrogr	JJ	O
	@soozmc123	NNP	O
	amil	NN	O
	isnt	NN	O
	so	RB	O
	bad	JJ	O
	,	,	O
	paxil	JJ	O
	makes	VBZ	O
	everything	NN	O
	slow	JJ	B-ADR
	and	CC	O
	haldol	NN	O
	is	VBZ	O
	ok	JJ	O
	,	,	O
	and	CC	O
	haldol	JJ	O
	..	NN	O
	i	NN	O
	dunno	VBP	O
	how	WRB	O
	to	TO	O
	explain	VB	O
	what	WP	O
	it	PRP	O
	does	VBZ	O
	0	0	O
Sentence: 219	@koma11sen	VBN	O
	paxil	JJ	O
	didn't	NN	O
	fit	VB	O
	me	PRP	O
	either	DT	O
	.	.	O
	it's	NN	O
	great	JJ	O
	for	IN	O
	many	JJ	O
	.	.	O
	i'm	VB	O
	on	IN	O
	nothing	NN	O
	at	IN	O
	all	DT	O
	.	.	O
	recently	RB	O
	quit	VBD	O
	drinking	NN	O
	too	RB	O
	.	.	O
	0	0	O
Sentence: 220	@textsurgery	NN	O
	paxil	NN	O
	?	.	O
	more	RBR	O
	like	IN	O
	paxchill	NN	O
	.	.	O
	8)	CD	O
	0	0	O
Sentence: 221	i've	RB	O
	been	VBN	O
	on	IN	O
	paxil	NN	O
	for	IN	O
	10	CD	O
	years	NNS	O
	for	IN	O
	depression/anxiety	NN	O
	and	CC	O
	at	IN	O
	first	JJ	O
	it	PRP	O
	used	VBD	O
	to	TO	O
	help	VB	O
	but	CC	O
	i	VB	O
	guess	NN	O
	i've	NN	O
	built	VBN	O
	up	RP	O
	tolerance	NN	B-ADR
	and	CC	O
	i	JJ	O
	come	VBP	B-ADR
	too	RB	I-ADR
	fast	RB	I-ADR
	.	.	O
	0	0	O
Sentence: 222	for	IN	O
	mothers	NNS	O
	day;	VBP	O
	i	NN	O
	gave	VBD	O
	my	PRP$	O
	mom	NN	O
	a	DT	O
	gift	NN	O
	card	NN	O
	,	,	O
	a	DT	O
	bottle	NN	O
	of	IN	O
	wine	NN	O
	and	CC	O
	a	DT	O
	3	CD	O
	month	NN	O
	supply	NN	O
	of	IN	O
	paxil...im	NN	O
	definitely	RB	O
	her	PRP$	O
	fucking	VBG	O
	favorite	JJ	O
	!	.	O
	#mothersday	NN	O
	0	0	O
Sentence: 223	can't	NN	O
	seem	VBP	O
	to	TO	O
	find	VB	O
	an	DT	O
	episode	NN	O
	of	IN	O
	intervention	NN	O
	for	IN	O
	all	PDT	O
	the	DT	O
	drugs	NNS	O
	i	VBP	O
	got	VBD	O
	put	VBN	O
	on	IN	O
	as	IN	O
	a	DT	O
	kid	NN	O
	that	IN	O
	i	VBP	O
	can't	VBP	O
	get	VB	O
	off	RP	O
	.	.	O
	huh	JJ	O
	wonder	JJR	O
	why-	JJ	O
	*paxil	NN	O
	ad	NN	O
	plays*	NN	O
	0	0	O
Sentence: 224	@etpc1	NN	O
	if	IN	O
	they	PRP	O
	don't	VBP	O
	work	NN	O
	for	IN	O
	you	PRP	O
	try	VBP	O
	fexofenadine	JJ	O
	and	CC	O
	talk	VB	O
	to	TO	O
	your	PRP$	O
	doc	NN	O
	in	IN	O
	case	NN	O
	of	IN	O
	contraindications	NNS	O
	with	IN	O
	paxil	NN	O
	0	0	O
Sentence: 225	don't	NN	O
	ever	RB	O
	take	VB	O
	paxil	NN	O
	&	CC	O
	drink	VB	O
	beer	NN	O
	.	.	O
	i'm	VB	O
	just	RB	O
	sayinn.	NN	O
	.	.	O
	fuck	NN	O
	0	0	O
Sentence: 226	off	IN	O
	paxil	NN	O
	,	,	O
	back	RB	O
	on	IN	O
	zoloft	NN	O
	&	CC	O
	cutting	VBG	O
	down	RP	O
	.	.	O
	also	RB	O
	,	,	O
	cutting	VBG	O
	down	RP	O
	my	PRP$	O
	klonopin	NN	O
	.	.	O
	moving	VBG	O
	in	IN	O
	the	DT	O
	right	JJ	O
	direction	NN	O
	.	.	O
	#progress	NN	O
	#medtalk	NN	O
	0	0	O
Sentence: 227	today	NN	O
	is	VBZ	O
	the	DT	O
	day	NN	O
	i	VB	O
	totally	RB	O
	ditch	JJ	O
	zoloft	NN	O
	and	CC	O
	switch	VB	O
	to	TO	O
	paxil	VB	O
	only	RB	O
	0	0	O
Sentence: 228	rt	NN	O
	@lawfirm_ma	NN	O
	:	:	O
	we	PRP	O
	represent	VBP	O
	people	NNS	O
	injured	VBN	O
	by	IN	O
	dangerous	JJ	O
	drugs	NNS	O
	&	CC	O
	vaccines	NNS	O
	including	VBG	O
	:	:	O
	ssri	NN	O
	drugs	NNS	O
	:	:	O
	paxil	NN	O
	,	,	O
	zoloft	NN	O
	,	,	O
	effexor	NN	O
	,	,	O
	celexa	NN	O
	,	,	O
	lexapro	FW	O
	,	,	O
	�	FW	O
	0	0	O
Sentence: 229	this	DT	O
	paxil	NN	O
	makes	VBZ	O
	me	PRP	O
	pee	VB	B-ADR
	so	RB	I-ADR
	often	RB	I-ADR
	omg	JJ	O
	#sorrynotsorry	NN	O
	0	0	O
Sentence: 230	i	JJ	O
	think	VBP	O
	i	NN	O
	might	MD	O
	have	VB	O
	to	TO	O
	try	VB	O
	something	NN	O
	else	RB	O
	than	IN	O
	paxil	NN	O
	.	.	O
	though	IN	O
	,	,	O
	i	VB	O
	do	VBP	O
	enjoy	VB	O
	it	PRP	O
	with	IN	O
	abilify	NNS	O
	so	RB	O
	that	IN	O
	my	PRP$	O
	mood	NN	O
	is	VBZ	O
	stable	JJ	O
	,	,	O
	just	RB	O
	does	VBZ	O
	nothing	NN	O
	for	IN	O
	0	0	O
Sentence: 231	@richiel13	VB	O
	my	PRP$	O
	doctor	NN	O
	gave	VBD	O
	me	PRP	O
	paxil	NN	O
	,	,	O
	which	WDT	O
	i	VBP	O
	think	VBP	O
	is	VBZ	O
	similar	JJ	O
	but	CC	O
	it's	NN	O
	made	VBD	O
	me	PRP	O
	feel	VB	B-ADR
	like	IN	I-ADR
	crap	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 232	promise	NN	O
	,	,	O
	brownies	NNS	O
	honor	VBP	O
	i'm	NN	O
	not	RB	O
	stupid	JJ	O
	,	,	O
	i	NNS	O
	have	VBP	O
	been	VBN	O
	forgetting	VBG	B-ADR
	everything	NN	O
	lately	RB	O
	#paxil	JJ	O
	0	0	O
Sentence: 233	are	VBP	O
	you	PRP	O
	like	IN	O
	on	IN	O
	paxil	NN	O
	or	CC	O
	something	NN	O
	?	.	O
	because	IN	O
	you	PRP	O
	haven't	VBP	O
	had	VBD	O
	a	DT	O
	meltdown	NN	O
	and	CC	O
	you	PRP	O
	don't	VBP	O
	get	VB	O
	worked	VBN	O
	up	RP	O
	anymore	RB	O
	0	0	O
Sentence: 234	@got_drums	NNS	O
	if	IN	O
	i	NNS	O
	were	VBD	O
	to	TO	O
	find	VB	O
	you	PRP	O
	at	IN	O
	paxil	NN	O
	would	MD	O
	you	PRP	O
	let	VB	O
	me	PRP	O
	stroke	VB	O
	your	PRP$	O
	beard	NN	O
	?	.	O
	#beingacreep	NN	O
	0	0	O
Sentence: 235	what	WP	O
	i	VBZ	O
	lack	VBP	O
	in	IN	O
	money	NN	O
	and	CC	O
	personality	NN	O
	,	,	O
	i	NNS	O
	make	VBP	O
	up	RP	O
	for	IN	O
	in	IN	O
	paxil	NN	O
	induced	JJ	O
	impotency	NN	B-ADR
	0	0	O
Sentence: 236	ssri	JJ	O
	birth	NN	O
	injury	NN	O
	drugs	NNS	O
	:	:	O
	celexa	NN	O
	,	,	O
	effexor	NN	O
	,	,	O
	lexapro	FW	O
	,	,	O
	paxil	NN	O
	,	,	O
	prozac	NN	O
	,	,	O
	and	CC	O
	zoloft	NNP	O
	.	.	O
	call	NN	O
	now	RB	O
	to	TO	O
	speak	VB	O
	with	IN	O
	an	DT	O
	attorney	NN	O
	.	.	O
	1.888.520.5202	CD	O
	.	.	O
	0	0	O
Sentence: 237	mark	NN	O
	munoz	NN	O
	plans	NNS	O
	on	IN	O
	taking	VBG	O
	paxil	NN	O
	inbetween	JJ	O
	rounds	NNS	O
	.	.	O
	#ufc162	NN	O
	0	0	O
Sentence: 238	things	NNS	O
	which	WDT	O
	are	VBP	O
	the	DT	O
	spawn	NN	O
	of	IN	O
	satin	NN	O
	:	:	O
	mosquitoes	NNS	O
	,	,	O
	bananas	NNS	O
	,	,	O
	facebook	NN	O
	,	,	O
	paxil	NN	O
	withdrawal	NN	B-ADR
	symptoms	NNS	O
	.	.	O
	#bewareofsatin	NN	O
	0	0	O
Sentence: 239	sounds	NNS	O
	like	IN	O
	pradaxa	JJ	O
	review	NN	O
	sets	VBZ	O
	new	JJ	O
	precedent	NN	O
	for	IN	O
	pbs	JJ	O
	listing	NN	O
	:	:	O
	new	JJ	O
	drugs	NNS	O
	won't	VBP	O
	be	VB	O
	listed	VBN	O
	if	IN	O
	old	JJ	O
	ones	NNS	O
	(like	RB	O
	warfarin)	VBP	O
	being	VBG	O
	used	VBN	O
	suboptimally	RB	O
	0	0	O
Sentence: 240	@ta3fox	NN	O
	yeah	NN	O
	,	,	O
	pristiq	NN	O
	is	VBZ	O
	a	DT	O
	different	JJ	O
	formulation	NN	O
	or	CC	O
	something	NN	O
	of	IN	O
	effexor	NN	O
	.	.	O
	so	RB	O
	similar	JJ	O
	withdrawal	NN	B-ADR
	stuff	NN	O
	:	:	O
	(	(	O
	0	0	O
Sentence: 241	@hello_nacho	JJ	O
	@tobiasampersand	NNP	O
	i'm	NN	O
	with	IN	O
	you	PRP	O
	.	.	O
	even	RB	O
	though	IN	O
	the	DT	O
	pristiq	NN	O
	works	VBZ	O
	,	,	O
	i	NN	O
	still	RB	O
	don't	JJ	B-ADR
	feel	VB	I-ADR
	fully	RB	I-ADR
	human	JJ	I-ADR
	.	.	O
	0	0	O
Sentence: 242	my	PRP$	O
	sleep	JJ	B-ADR
	schedule	NN	O
	is	VBZ	O
	all	DT	O
	fucked	VBN	O
	up	RP	O
	and	CC	O
	pristiq	NN	O
	is	VBZ	O
	making	VBG	O
	me	PRP	O
	gain	VB	B-ADR
	weight	NN	I-ADR
	and	CC	O
	i	VBP	O
	don't	VBP	O
	like	IN	O
	this	DT	O
	0	0	O
Sentence: 243	i've	NN	O
	had	VBD	O
	no	DT	B-ADR
	appetite	NN	I-ADR
	since	IN	O
	i	NN	O
	started	VBD	O
	on	IN	O
	prozac	NN	O
	,	,	O
	i	JJ	O
	guess	NN	O
	that's	IN	O
	a	DT	O
	good	JJ	O
	thing	NN	O
	0	0	O
Sentence: 244	prozac	JJ	O
	nation	NN	O
	is	VBZ	O
	v	RB	O
	good	JJ	O
	even	RB	O
	tho	VBP	O
	i'm	NNS	O
	on	IN	O
	chapter	NN	O
	one	CD	O
	0	0	O
Sentence: 245	i	NN	O
	am	VBP	O
	way	NN	O
	too	RB	O
	hyper	JJ	B-ADR
	to	TO	O
	go	VB	O
	home	NN	O
	and	CC	O
	do	VB	O
	nothing	NN	O
	tonight	NN	O
	:	:	O
	(	(	O
	damn	VB	O
	prozac	NN	O
	&gt;.&lt;	NN	O
	0	0	O
Sentence: 246	rules	NNS	O
	of	IN	O
	prozac	NN	O
	:	:	O
	1	CD	O
	:	:	O
	you	PRP	O
	can	MD	O
	never	RB	B-ADR
	sleep	VB	I-ADR
	,	,	O
	ever	RB	O
	again	RB	O
	.	.	O
	never	RB	O
	ever	RB	O
	2	CD	O
	:	:	O
	no	DT	O
	you	PRP	O
	may	MD	B-ADR
	not	RB	I-ADR
	switch	VB	I-ADR
	your	PRP$	I-ADR
	brain	NN	I-ADR
	off	IN	I-ADR
	.	.	O
	ever	RB	O
	.	.	O
	3	CD	O
	:	:	O
	exhaustion	NN	B-ADR
	is	VBZ	O
	your	PRP$	O
	friend	NN	O
	.	.	O
	0	0	O
Sentence: 247	*me	NN	O
	on	IN	O
	the	DT	O
	intro	NN	O
	to	TO	O
	my	PRP$	O
	rap	NN	O
	song*	NN	O
	yo	NN	O
	shout	NN	O
	out	IN	O
	to	TO	O
	my	PRP$	O
	prozac	JJ	O
	prescription	NN	O
	and	CC	O
	my	PRP$	O
	girlfriend	NN	O
	who	WP	O
	doesn't	VBP	O
	really	RB	O
	like	IN	O
	me	PRP	O
	that	IN	O
	much	JJ	O
	2006	CD	O
	shit	NN	O
	boi	NN	O
	0	0	O
Sentence: 248	the	DT	O
	weather	NN	O
	is	VBZ	O
	on	IN	O
	prozac	NN	O
	now	RB	O
	?	.	O
	rt	VB	O
	@pwp_weather	JJR	O
	dry	JJ	O
	weather	NN	O
	expected	VBN	O
	in	IN	O
	the	DT	O
	country	NN	O
	.	.	O
	temperatures	NNS	O
	would	MD	O
	start	VB	O
	to	TO	O
	rise	VB	O
	.	.	O
	depression	NN	O
	weakens	NNS	O
	0	0	O
Sentence: 249	bananas	NNS	O
	contain	VBP	O
	a	DT	O
	natural	JJ	O
	chemical	NN	O
	that	WDT	O
	can	MD	O
	make	VB	O
	a	DT	O
	person	NN	O
	happy	JJ	O
	-	:	O
	the	DT	O
	same	JJ	O
	chemical	NN	O
	found	VBD	O
	in	IN	O
	prozac	NN	O
	.	.	O
	0	0	O
Sentence: 250	@uberfacts	NNS	O
	:	:	O
	bananas	NNS	O
	contain	VBP	O
	a	DT	O
	natural	JJ	O
	chemical	NN	O
	that	WDT	O
	can	MD	O
	make	VB	O
	a	DT	O
	person	NN	O
	happy	JJ	O
	-	:	O
	the	DT	O
	same	JJ	O
	chemical	NN	O
	found	VBD	O
	in	IN	O
	prozac.@kb_bnn	NN	O
	0	0	O
Sentence: 251	bananas	NNS	O
	contain	VBP	O
	a	DT	O
	natural	JJ	O
	chemical	NN	O
	that	WDT	O
	can	MD	O
	make	VB	O
	a	DT	O
	person	NN	O
	happy	JJ	O
	-	:	O
	the	DT	O
	same	JJ	O
	chemical	NN	O
	found	VBD	O
	in	IN	O
	prozac	NN	O
	.	.	O
	(via	CD	O
	@uberfacts)	NN	O
	0	0	O
Sentence: 252	wow	NN	O
	"	NNP	O
	"	NNP	O
	@uberfacts	VBZ	O
	:	:	O
	bananas	NN	O
	contain	VBP	O
	a	DT	O
	natural	JJ	O
	chemical	NN	O
	that	WDT	O
	can	MD	O
	make	VB	O
	a	DT	O
	person	NN	O
	happy	JJ	O
	-	:	O
	the	DT	O
	same	JJ	O
	chemical	NN	O
	found	VBD	O
	in	IN	O
	prozac	NN	O
	.	.	O
	"	CD	O
	"	NN	O
	0	0	O
Sentence: 253	@yb_nl	NN	O
	:	:	O
	bananas	NN	O
	contain	VBP	O
	a	DT	O
	natural	JJ	O
	chemical	NN	O
	that	WDT	O
	can	MD	O
	make	VB	O
	a	DT	O
	person	NN	O
	happy	JJ	O
	-	:	O
	the	DT	O
	same	JJ	O
	chemical	NN	O
	found	VBD	O
	in	IN	O
	prozac	NN	O
	.	.	O
	0	0	O
Sentence: 254	�@uberfacts	NNS	O
	:	:	O
	bananas	NNS	O
	contain	VBP	O
	a	DT	O
	natural	JJ	O
	chemical	NN	O
	that	WDT	O
	can	MD	O
	make	VB	O
	a	DT	O
	person	NN	O
	happy	JJ	O
	-	:	O
	the	DT	O
	same	JJ	O
	chemical	NN	O
	found	VBD	O
	in	IN	O
	prozac.�	JJ	O
	oops	NNS	O
	i	JJ	O
	hate	VBP	O
	bananas	NNS	O
	0	0	O
Sentence: 255	whenever	WRB	O
	i	NN	O
	drink	VBP	O
	and	CC	O
	im	VBP	O
	on	IN	O
	prozac	NN	O
	i	NN	O
	always	RB	O
	feel	VB	O
	a	DT	O
	little	JJ	O
	bit	NN	O
	sick	JJ	B-ADR
	and	CC	O
	twice	RB	B-ADR
	as	RB	I-ADR
	drunk	JJ	I-ADR
	as	IN	O
	i	NN	O
	usually	RB	O
	would	MD	O
	0	0	O
Sentence: 256	the	DT	O
	score	NN	O
	to	TO	O
	carl	VB	O
	sagan's	JJ	O
	'cosmos'	NNPS	O
	is	VBZ	O
	like	IN	O
	prozac	NN	O
	to	TO	O
	me	PRP	O
	.	.	O
	#sagan	JJ	O
	#science	NN	O
	#space	NN	O
	0	0	O
Sentence: 257	suffice	NN	O
	to	TO	O
	say	VB	O
	i	NNS	O
	am	VBP	O
	not	RB	O
	particularly	RB	O
	a	DT	O
	fan	NN	O
	of	IN	O
	quetiapine	NN	O
	sponsored	VBN	O
	dreams	NNS	B-ADR
	0	0	O
Sentence: 258	end	NN	O
	of	IN	O
	day	NN	O
	2	CD	O
	-much	JJ	O
	better	JJR	O
	but	CC	O
	still	RB	O
	upping	JJ	O
	dosage	NN	O
	-lets	NNS	O
	hope	VBP	O
	for	IN	O
	more	RBR	O
	movement	NN	O
	tomor	NN	O
	!	.	O
	#newmeds	NNS	O
	#meantalhealth	VBP	O
	#bipolar	JJ	O
	#quetiapine	NN	O
	0	0	O
Sentence: 259	journal	NN	O
	articles	NNS	O
	fulminant	JJ	O
	hepatic	JJ	O
	failure	NN	O
	in	IN	O
	association	NN	O
	with	IN	O
	quetiapine	JJ	O
	journal	NN	O
	of	IN	O
	medical	JJ	O
	case	NN	O
	reports	NNS	O
	,	,	O
	april	RB	O
	26	CD	O
	,	,	O
	2013	CD	O
	0	0	O
Sentence: 260	@god_chef	NN	O
	that's	VBZ	O
	what	WP	O
	i	NN	O
	said	VBD	O
	last	JJ	O
	time	NN	O
	,	,	O
	and	CC	O
	the	DT	O
	fucker	NN	O
	gave	VBD	O
	me	PRP	O
	quetiapine	NN	O
	!	.	O
	0	0	O
Sentence: 261	food	NN	O
	doesn't	NN	O
	help	NN	O
	for	IN	O
	energy	NN	B-ADR
	,	,	O
	not	RB	O
	sure	JJ	O
	how	WRB	O
	to	TO	O
	get	VB	O
	some	DT	O
	get	VB	O
	up	RP	O
	and	CC	O
	go	VB	O
	!	.	O
	#newmeds	NNS	O
	#quetiapine	VBP	O
	#bipolar	JJ	O
	0	0	O
Sentence: 262	my	PRP$	O
	increase	NN	O
	of	IN	O
	quetiapine	NN	O
	is	VBZ	O
	making	VBG	O
	me	PRP	O
	so	RB	O
	tired	VBD	B-ADR
	#sleepy	NN	I-ADR
	0	0	O
Sentence: 263	celebrating	VBG	O
	nearly	RB	O
	one	CD	O
	year	NN	O
	on	IN	O
	quetiapine	NN	O
	with	IN	O
	some	DT	O
	delicious	JJ	O
	quetiapine	NN	O
	.	.	O
	mmm	NN	O
	.	.	O
	quick	JJ	O
	release	NN	O
	for	IN	O
	instant	JJ	O
	no-madness	NN	O
	.	.	O
	0	0	O
Sentence: 264	@tete_floue	RB	O
	been	VBN	O
	thailand	VBP	O
	so	RB	O
	many	JJ	O
	time	NN	O
	it's	NN	O
	lovely	RB	O
	but	CC	O
	always	RB	O
	seem	VBP	O
	to	TO	O
	have	VB	O
	bad	JJ	B-ADR
	dreams	NNS	I-ADR
	every	DT	O
	since	IN	O
	i	NN	O
	been	VBN	O
	on	IN	O
	quetiapine	NN	O
	x	NN	O
	0	0	O
Sentence: 265	@louiseypopssss	JJ	O
	quetiapine	NN	O
	withdrawals	NNS	B-ADR
	.	.	O
	0	0	O
Sentence: 266	just	RB	B-ADR
	about	IN	I-ADR
	dead	JJ	I-ADR
	,	,	O
	think	VB	O
	it's	JJ	O
	bedtime.	NN	O
	.	.	O
	fuck	NN	O
	you	PRP	O
	quetiapine	VBP	O
	0	0	O
Sentence: 267	@_pocketdynamo	JJ	O
	citalopram	NN	O
	and	CC	O
	quetiapine	NN	O
	,	,	O
	not	RB	O
	really	RB	O
	withdrawal	VB	O
	but	CC	O
	my	PRP$	O
	dose	NN	O
	has	VBZ	O
	been	VBN	O
	halved	VBN	O
	and	CC	O
	i	JJ	O
	haven't	NN	O
	got	VBD	O
	used	VBN	O
	to	TO	O
	it	PRP	O
	yet	RB	O
	:	:	O
	(	(	O
	0	0	O
Sentence: 268	@lavenderfuchsia	NN	O
	i	NN	O
	lost	VBD	O
	weight	NN	B-ADR
	in	IN	O
	the	DT	O
	past	NN	O
	but	CC	O
	it	PRP	O
	was	VBD	O
	much	RB	O
	easier	JJR	O
	.	.	O
	like	IN	O
	2	CD	O
	steps	NNS	O
	forward	RB	O
	,	,	O
	one	CD	O
	step	NN	O
	back	RB	O
	on	IN	O
	the	DT	O
	quetiapine	NN	O
	.	.	O
	0	0	O
Sentence: 269	took	VBD	O
	a	DT	O
	quetiapine	JJ	O
	it's	NN	O
	been	VBN	O
	a	DT	O
	while	NN	O
	and	CC	O
	i'm	VB	O
	ready	JJ	O
	for	IN	O
	bed	NN	O
	,	,	O
	so	RB	O
	tiiiiired	JJ	B-ADR
	0	0	O
Sentence: 270	i	NN	O
	think	VBP	O
	i'm	NN	O
	gong	NN	O
	to	TO	O
	speak	VB	O
	my	PRP$	O
	gp	NN	O
	about	IN	O
	reducing	VBG	O
	quetiapine	JJ	O
	dosage	NN	O
	.	.	O
	the	DT	O
	weight	JJ	B-ADR
	gain	NN	I-ADR
	from	IN	O
	it	PRP	O
	is	VBZ	O
	scaring	VBG	O
	the	DT	O
	hell	NN	O
	out	IN	O
	of	IN	O
	me	PRP	O
	.	.	O
	0	0	O
Sentence: 271	anyone	NN	O
	ever	RB	O
	taken	VBN	O
	quetiapine	NN	O
	?	.	O
	i've	RB	O
	been	VBN	O
	on	IN	O
	it	PRP	O
	for	IN	O
	a	DT	O
	week	NN	O
	,	,	O
	not	RB	O
	too	RB	O
	sure	JJ	O
	how	WRB	O
	i	JJ	O
	feel	VBP	O
	about	IN	O
	it	PRP	O
	yet	RB	O
	.	.	O
	anyone	NN	O
	want	VBP	O
	to	TO	O
	share	NN	O
	their	PRP$	O
	experience	NN	O
	?	.	O
	0	0	O
Sentence: 272	sleeping	VBG	B-ADR
	my	PRP$	I-ADR
	life	NN	I-ADR
	away	RB	I-ADR
	on	IN	O
	#quetiapine	NN	O
	.	.	O
	fine	NN	O
	by	IN	O
	me	PRP	O
	.	.	O
	0	0	O
Sentence: 273	in	IN	O
	other	JJ	O
	news	NN	O
	,	,	O
	i've	NN	O
	got	VBD	O
	my	PRP$	O
	first	JJ	O
	weird	JJ	O
	side	NN	O
	effect	NN	O
	from	IN	O
	quetiapine	NN	O
	.	.	O
	numbness	NN	B-ADR
	and	CC	O
	tingling	NN	B-ADR
	in	IN	O
	my	PRP$	O
	fingertips	NNS	O
	.	.	O
	0	0	O
Sentence: 274	@redbuttongirl	NN	O
	i	NN	O
	know	VBP	O
	.	.	O
	i	VB	O
	just	RB	O
	realised	VBN	O
	with	IN	O
	everything	NN	O
	else	RB	O
	-	:	O
	i	NN	O
	haven't	VBP	O
	taken	VBN	O
	the	DT	O
	sodding	VBG	O
	quetiapine	NN	O
	yet	RB	O
	!	.	O
	!	.	O
	wondered	VBD	O
	why	WRB	O
	i	JJ	O
	wasn't	NN	O
	drowsy	NN	B-ADR
	doh	NN	O
	!	.	O
	0	0	O
Sentence: 275	feeling	VBG	O
	a	DT	O
	little	JJ	O
	dizzy	NN	B-ADR
	from	IN	O
	the	DT	O
	quetiapine	NN	O
	i	NN	O
	just	RB	O
	popped	VBD	O
	!	.	O
	0	0	O
Sentence: 276	@embodiedtales	NNS	O
	please	VBP	O
	tell	VB	O
	me	PRP	O
	that	IN	O
	wasn't	VBZ	O
	quetiapine	NN	O
	!	.	O
	that	IN	O
	stuff	NN	O
	is	VBZ	O
	sooo	JJ	O
	sedating..	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 277	@iamcarrieeeeee	MD	O
	not	RB	O
	eating	VBG	O
	that	IN	O
	badly	RB	O
	but	CC	O
	portions	NNS	B-ADR
	prob	VBP	I-ADR
	too	RB	I-ADR
	big	JJ	I-ADR
	.	.	O
	quetiapine	VB	O
	a	DT	O
	factor	NN	O
	.	.	O
	think	VB	O
	i'd	JJ	O
	be	VB	O
	ok	JJ	O
	with	IN	O
	gentle	JJ	O
	exercise	NN	O
	but	CC	O
	not	RB	O
	vigorous	JJ	O
	0	0	O
Sentence: 278	erm	VB	O
	my	PRP$	O
	pdoc	NN	O
	wants	VBZ	O
	me	PRP	O
	to	TO	O
	go	VB	O
	back	RB	O
	on	IN	O
	quetiapine	NN	O
	.	.	O
	pointed	VBN	O
	out	IN	O
	it	PRP	O
	had	VBD	O
	caused	VBN	O
	a	DT	O
	heart	NN	B-ADR
	arrhythmia	NN	I-ADR
	last	JJ	O
	time	NN	O
	.	.	O
	going	VBG	O
	back	RB	O
	to	TO	O
	gp	VB	O
	to	TO	O
	look	VB	O
	at	IN	O
	my	PRP$	O
	ecg	NN	O
	0	0	O
Sentence: 279	having	VBG	O
	a	DT	O
	serious	JJ	O
	quetiapine	NN	O
	haze	NN	B-ADR
	this	DT	O
	morning..	NN	O
	.	.	O
	0	0	O
Sentence: 280	rt	NN	O
	@globalmeded	VBD	O
	:	:	O
	comparison	NN	O
	of	IN	O
	4	CD	O
	antipsychotics	NNS	O
	in	IN	O
	patients	NNS	O
	over	IN	O
	40	CD	O
	with	IN	O
	psychiatric	JJ	O
	disorders	NNS	O
	.	.	O
	quetiapine	VB	O
	least	JJS	O
	safe	JJ	O
	http	NN	O
	:	:	O
	//t.co/5roujwr3b�	NN	O
	0	0	O
Sentence: 281	@girl_interrupt_	JJ	O
	yes	RB	O
	totally	RB	O
	.	.	O
	psych	NN	O
	prescribed	VBD	O
	me	PRP	O
	quetiapine	VB	O
	to	TO	O
	help	VB	O
	#bpdchat	VB	O
	0	0	O
Sentence: 282	hello	NN	O
	,	,	O
	world	NN	O
	!	.	O
	quetiapine	NN	O
	zombie	NN	B-ADR
	this	DT	O
	morning	NN	O
	and	CC	O
	i	NN	O
	have	VBP	O
